start,end,x_mean,y_mean,z_mean,label
1137.0,1138.0,0.912,-0.346,-0.01,p_squat
1138.0,1139.0,0.836,-0.564,0.033,p_squat
1139.0,1140.0,0.552,-0.741,0.341,p_squat
1140.0,1141.0,0.549,-0.678,0.442,p_squat
1141.0,1142.0,0.654,-0.659,0.42,p_squat
1142.0,1143.0,0.644,-0.68,0.393,p_squat
1143.0,1144.0,0.795,-0.427,0.277,p_squat
1144.0,1145.0,0.444,-0.631,0.768,p_squat
1145.0,1146.0,0.272,-0.477,0.898,p_squat
1146.0,1147.0,0.224,-0.491,0.908,p_squat
1147.0,1148.0,0.241,-0.494,0.892,p_squat
1148.0,1149.0,0.222,-0.515,0.89,p_squat
1149.0,1150.0,0.675,-0.485,0.58,p_squat
1150.0,1151.0,0.856,-0.351,0.245,p_squat
1151.0,1152.0,0.89,-0.365,0.274,p_squat
1152.0,1153.0,0.893,-0.369,0.271,p_squat
1153.0,1154.0,0.905,-0.359,0.256,p_squat
1154.0,1155.0,0.896,-0.22,0.058,p_squat
1155.0,1156.0,0.952,0.019,0.136,p_squat
1156.0,1157.0,0.04,-0.606,0.785,p_squat
1157.0,1158.0,0.013,-0.822,0.627,p_squat
1158.0,1159.0,-0.07,-0.893,0.456,p_squat
1159.0,1160.0,-0.055,-0.884,0.483,p_squat
1160.0,1161.0,0.041,-0.865,0.543,p_squat
1161.0,1162.0,-0.41,-0.433,0.589,p_squat
1162.0,1163.0,-0.644,0.457,0.583,p_squat
1163.0,1164.0,-0.567,0.448,0.681,p_squat
1164.0,1165.0,-0.552,0.325,0.807,p_squat
1165.0,1166.0,-0.457,0.549,0.568,p_squat
1166.0,1167.0,0.375,0.583,0.849,p_squat
1167.0,1168.0,0.239,0.317,0.956,p_squat
1168.0,1169.0,0.347,0.271,0.96,p_squat
1169.0,1170.0,0.449,0.341,0.886,p_squat
1170.0,1171.0,0.578,0.454,0.777,p_squat
1171.0,1172.0,0.317,0.451,0.646,p_squat
1172.0,1173.0,-0.598,0.569,0.555,p_squat
1173.0,1174.0,-0.487,0.408,0.809,p_squat
1174.0,1175.0,-0.489,0.406,0.808,p_squat
1175.0,1176.0,-0.488,0.401,0.811,p_squat
1176.0,1177.0,-0.49,0.399,0.81,p_squat
1177.0,1178.0,-0.491,0.4,0.814,p_squat
1178.0,1179.0,-0.36,0.51,0.773,p_squat
1179.0,1180.0,0.168,0.126,1.017,p_squat
1180.0,1181.0,0.44,-0.371,0.904,p_squat
1181.0,1182.0,0.382,-0.427,0.889,p_squat
1182.0,1183.0,0.176,-0.313,0.932,p_squat
1183.0,1184.0,0.561,-0.382,0.734,p_squat
1184.0,1185.0,0.361,-0.402,0.497,p_squat
1185.0,1186.0,0.085,-0.128,0.33,p_squat
1186.0,1187.0,0.935,-0.386,0.213,p_squat
1187.0,1188.0,0.88,-0.399,0.212,p_squat
1188.0,1189.0,0.884,-0.402,0.25,p_squat
1189.0,1190.0,0.883,-0.394,0.241,p_squat
1190.0,1191.0,0.885,-0.392,0.238,p_squat
1191.0,1192.0,0.909,-0.366,0.227,p_squat
1192.0,1193.0,0.861,-0.27,0.105,p_squat
1193.0,1194.0,0.976,-0.348,-0.091,p_squat
1194.0,1195.0,0.919,-0.352,-0.054,p_squat
1195.0,1196.0,0.911,-0.345,-0.044,p_squat
1196.0,1197.0,0.911,-0.345,-0.04,p_squat
1197.0,1198.0,0.911,-0.339,0.071,p_squat
1198.0,1199.0,0.897,-0.345,0.238,p_squat
1199.0,1200.0,0.892,-0.384,0.267,p_squat
1200.0,1201.0,0.866,-0.366,0.238,p_squat
1201.0,1202.0,0.773,-0.344,0.472,p_squat
1202.0,1203.0,0.278,-0.342,0.949,p_squat
1203.0,1204.0,0.314,-0.337,0.942,p_squat
1204.0,1205.0,0.416,-0.293,0.921,p_squat
1205.0,1206.0,0.477,-0.254,0.91,p_squat
1206.0,1207.0,0.662,-0.398,0.736,p_squat
1207.0,1208.0,0.751,-0.475,0.153,p_squat
1208.0,1209.0,0.622,-0.194,-0.619,p_squat
1209.0,1210.0,0.592,-0.382,-0.572,p_squat
1210.0,1211.0,0.812,-0.48,0.004,p_squat
1211.0,1212.0,0.897,-0.032,-0.26,p_squat
1212.0,1213.0,0.328,-0.277,0.664,p_squat
1213.0,1214.0,-0.025,-0.807,0.689,p_squat
1214.0,1215.0,0.007,-0.858,0.556,p_squat
1215.0,1216.0,0.016,-0.85,0.561,p_squat
1216.0,1217.0,0.01,-0.762,0.689,p_squat
1217.0,1218.0,-0.156,0.383,0.084,p_squat
1218.0,1219.0,0.057,0.303,-0.818,p_squat
1219.0,1220.0,0.107,0.345,-0.791,p_squat
1220.0,1221.0,0.148,-0.107,-0.864,p_squat
1221.0,1222.0,0.353,0.673,-0.434,p_squat
1222.0,1223.0,0.566,0.782,0.224,p_squat
1223.0,1224.0,0.501,-0.339,0.616,p_squat
1224.0,1225.0,0.188,-0.914,0.354,p_squat
1225.0,1226.0,0.286,-0.91,0.299,p_squat
1226.0,1227.0,0.343,-0.887,0.326,p_squat
1227.0,1228.0,0.378,-0.868,0.322,p_squat
1228.0,1229.0,0.593,-0.435,0.444,p_squat
1229.0,1230.0,0.302,0.53,-0.704,p_squat
1230.0,1231.0,0.127,0.224,-0.846,p_squat
1231.0,1232.0,0.131,0.186,-0.856,p_squat
1232.0,1233.0,0.132,0.177,-0.858,p_squat
1233.0,1234.0,0.13,0.172,-0.858,p_squat
1234.0,1235.0,0.133,0.19,-0.874,p_squat
1235.0,1236.0,0.028,0.258,-0.458,p_squat
1236.0,1237.0,-0.009,-0.669,0.812,p_squat
1237.0,1238.0,-0.027,-0.889,0.476,p_squat
1238.0,1239.0,-0.006,-0.88,0.503,p_squat
1239.0,1240.0,-0.024,-0.684,0.647,p_squat
1240.0,1241.0,0.081,-0.288,0.952,p_squat
1241.0,1242.0,0.379,-0.607,0.987,p_squat
1242.0,1243.0,-0.499,0.221,0.434,p_squat
1243.0,1244.0,0.263,-0.221,0.384,p_squat
1244.0,1245.0,0.981,-0.439,0.148,p_squat
1245.0,1246.0,1.003,-0.4,0.278,p_squat
1246.0,1247.0,0.902,-0.278,0.289,p_squat
1247.0,1248.0,0.759,-0.579,0.374,p_squat
1248.0,1249.0,0.07,-0.798,0.593,p_squat
1249.0,1250.0,0.027,-0.971,0.14,p_squat
1250.0,1251.0,-0.315,-0.895,0.198,p_squat
1251.0,1252.0,-0.089,-0.908,0.36,p_squat
1252.0,1253.0,0.417,-0.784,0.436,p_squat
1253.0,1254.0,0.886,-0.571,0.152,p_squat
1254.0,1255.0,0.946,-0.428,0.004,p_squat
1255.0,1256.0,0.897,-0.183,0.321,p_squat
1256.0,1257.0,0.926,-0.158,0.39,p_squat
1257.0,1258.0,0.904,-0.444,0.217,p_squat
1258.0,1259.0,0.538,-0.784,0.277,p_squat
1259.0,1260.0,0.972,-0.494,0.036,p_squat
1260.0,1261.0,0.794,-0.502,0.347,p_squat
1261.0,1262.0,0.712,-0.392,0.615,p_squat
1262.0,1263.0,0.676,-0.451,0.619,p_squat
1263.0,1264.0,0.617,-0.572,0.624,p_squat
1264.0,1265.0,0.618,-0.493,0.656,p_squat
1265.0,1266.0,0.605,-0.631,0.488,p_squat
1266.0,1267.0,0.9,-0.375,-0.036,p_squat
1267.0,1268.0,0.673,-0.575,-0.178,p_squat
1268.0,1269.0,0.642,-0.676,-0.142,p_squat
1269.0,1270.0,0.938,-0.308,-0.04,p_squat
1270.0,1271.0,0.906,-0.374,0.067,p_squat
1271.0,1272.0,0.614,-0.707,-0.203,p_squat
1272.0,1273.0,0.001,-0.908,0.044,p_squat
1273.0,1274.0,0.149,-0.835,0.548,p_squat
1274.0,1275.0,0.108,-0.809,0.63,p_squat
1275.0,1276.0,0.105,-0.807,0.619,p_squat
1276.0,1277.0,0.109,-0.809,0.618,p_squat
1277.0,1278.0,0.109,-0.806,0.624,p_squat
1278.0,1279.0,0.107,-0.804,0.627,p_squat
1279.0,1280.0,0.112,-0.81,0.623,p_squat
1280.0,1281.0,0.113,-0.81,0.617,p_squat
1281.0,1282.0,0.113,-0.806,0.625,p_squat
1282.0,1283.0,0.112,-0.805,0.624,p_squat
1283.0,1284.0,0.113,-0.805,0.622,p_squat
1284.0,1285.0,0.113,-0.807,0.625,p_squat
1285.0,1286.0,0.112,-0.807,0.626,p_squat
1286.0,1287.0,0.112,-0.808,0.624,p_squat
1287.0,1288.0,0.108,-0.804,0.625,p_squat
1288.0,1289.0,0.077,-0.769,0.607,p_squat
1289.0,1290.0,0.534,-0.782,0.39,p_squat
1290.0,1291.0,0.93,-0.293,0.218,p_squat
1291.0,1292.0,0.902,-0.106,0.361,p_squat
1292.0,1293.0,0.862,-0.43,0.293,p_squat
1293.0,1294.0,0.591,-0.724,0.01,p_squat
1294.0,1295.0,0.495,-0.824,0.132,p_squat
1295.0,1296.0,0.624,-0.75,0.089,p_squat
1296.0,1297.0,0.688,-0.669,-0.211,p_squat
1297.0,1298.0,0.348,-0.831,-0.142,p_squat
1298.0,1299.0,0.462,-0.79,-0.355,p_squat
1299.0,1300.0,0.664,-0.681,-0.04,p_squat
1300.0,1301.0,0.513,-0.695,-0.299,p_squat
1301.0,1302.0,0.587,-0.743,-0.286,p_squat
1302.0,1303.0,0.562,-0.595,0.29,p_squat
1303.0,1304.0,0.317,-0.587,0.497,p_squat
1304.0,1305.0,0.469,-0.653,0.606,p_squat
1305.0,1306.0,0.621,-0.505,0.488,p_squat
1306.0,1307.0,0.9,-0.448,0.118,p_squat
1307.0,1308.0,0.544,-0.638,-0.393,p_squat
1308.0,1309.0,0.35,-0.736,-0.382,p_squat
1309.0,1310.0,0.397,-0.556,-0.656,p_squat
1310.0,1311.0,0.332,-0.529,-0.665,p_squat
1311.0,1312.0,0.328,-0.522,-0.648,p_squat
1312.0,1313.0,0.666,-0.662,-0.267,p_squat
1313.0,1314.0,0.692,-0.626,-0.115,p_squat
1314.0,1315.0,0.895,-0.442,0.08,p_squat
1315.0,1316.0,0.219,-0.729,0.487,p_squat
1316.0,1317.0,0.086,-0.744,0.757,p_squat
1317.0,1318.0,-0.115,-0.582,-0.456,p_squat
1318.0,1319.0,0.01,-0.772,0.212,p_squat
1319.0,1320.0,0.822,-0.569,-0.212,p_squat
1320.0,1321.0,0.733,-0.606,-0.159,p_squat
1321.0,1322.0,0.759,-0.62,0.22,p_squat
1322.0,1323.0,0.983,-0.24,0.086,p_squat
1323.0,1324.0,0.949,0.083,0.09,p_squat
1324.0,1325.0,0.834,0.096,0.197,p_squat
1325.0,1326.0,0.877,-0.456,-0.047,p_squat
1326.0,1327.0,0.843,-0.547,-0.07,p_squat
1327.0,1328.0,0.896,-0.37,0.152,p_squat
1328.0,1329.0,0.968,-0.414,0.178,p_squat
1329.0,1330.0,0.698,-0.648,-0.083,p_squat
1330.0,1331.0,0.668,-0.751,-0.186,p_squat
1331.0,1332.0,0.754,-0.627,0.105,p_squat
1332.0,1333.0,0.966,-0.139,-0.025,p_squat
1333.0,1334.0,0.86,-0.196,0.085,p_squat
1334.0,1335.0,0.827,-0.53,-0.22,p_squat
1335.0,1336.0,0.02,-0.752,-0.01,p_squat
1336.0,1337.0,0.943,-0.368,0.256,p_squat
1337.0,1338.0,0.952,-0.354,0.188,p_squat
1338.0,1339.0,1.001,-0.357,0.132,p_squat
1339.0,1340.0,0.894,-0.539,0.255,p_squat
1340.0,1341.0,-0.003,-0.505,0.83,p_squat
1341.0,1342.0,-0.163,-0.622,0.811,p_squat
1342.0,1343.0,-0.071,-0.689,0.753,p_squat
1343.0,1344.0,-0.098,-0.597,0.848,p_squat
1344.0,1345.0,-0.077,-0.488,0.93,p_squat
1345.0,1346.0,-0.076,-0.456,0.94,p_squat
1346.0,1347.0,-0.053,-0.464,0.936,p_squat
1347.0,1348.0,-0.05,-0.454,0.949,p_squat
1348.0,1349.0,-0.006,-0.494,0.912,p_squat
1349.0,1350.0,-0.022,-0.348,0.993,p_squat
1350.0,1351.0,0.9,-0.307,0.392,p_squat
1351.0,1352.0,0.996,-0.308,0.133,p_squat
1352.0,1353.0,0.923,-0.396,0.237,p_squat
1353.0,1354.0,0.97,-0.434,0.222,p_squat
1354.0,1355.0,0.975,-0.395,0.11,p_squat
1355.0,1356.0,0.582,-0.765,0.097,p_squat
1356.0,1357.0,0.336,-0.863,-0.152,p_squat
1357.0,1358.0,0.791,-0.52,-0.292,p_squat
1358.0,1359.0,0.685,-0.569,-0.369,p_squat
1359.0,1360.0,0.666,-0.553,-0.349,p_squat
1360.0,1361.0,0.686,-0.554,-0.35,p_squat
1361.0,1362.0,0.644,-0.715,-0.145,p_squat
1362.0,1363.0,0.774,-0.531,0.271,p_squat
1363.0,1364.0,0.854,-0.551,0.104,p_squat
1364.0,1365.0,0.962,-0.416,0.104,p_squat
1365.0,1366.0,0.938,-0.256,0.276,p_squat
1366.0,1367.0,0.89,-0.211,0.382,p_squat
1367.0,1368.0,0.982,-0.324,0.18,p_squat
1368.0,1369.0,0.933,-0.276,0.255,p_squat
1369.0,1370.0,0.916,-0.355,0.281,p_squat
1370.0,1371.0,0.819,-0.492,0.307,p_squat
1371.0,1372.0,0.713,-0.644,0.306,p_squat
1372.0,1373.0,0.688,-0.722,0.362,p_squat
1373.0,1374.0,0.896,-0.338,0.156,p_squat
1374.0,1375.0,0.991,0.055,-0.033,p_squat
1375.0,1376.0,0.806,0.017,0.378,p_squat
1376.0,1377.0,0.816,-0.247,0.192,p_squat
1377.0,1378.0,0.766,-0.602,-0.214,p_squat
1378.0,1379.0,0.064,-0.879,-0.092,p_squat
1379.0,1380.0,-0.124,-0.925,0.138,p_squat
1380.0,1381.0,0.822,-0.536,0.188,p_squat
1381.0,1382.0,0.999,-0.278,0.168,p_squat
1382.0,1383.0,0.952,-0.3,0.152,p_squat
1383.0,1384.0,0.902,-0.412,0.23,p_squat
1384.0,1385.0,0.601,-0.476,0.536,p_squat
1385.0,1386.0,0.92,-0.337,0.421,p_squat
1386.0,1387.0,0.82,0.107,0.53,p_squat
1387.0,1388.0,1.04,-0.111,0.201,p_squat
1388.0,1389.0,0.809,-0.288,0.456,p_squat
1389.0,1390.0,0.609,-0.684,0.44,p_squat
1390.0,1391.0,0.645,-0.673,0.384,p_squat
1391.0,1392.0,0.662,-0.65,0.407,p_squat
1392.0,1393.0,0.664,-0.659,0.388,p_squat
1393.0,1394.0,0.614,-0.7,0.391,p_squat
1394.0,1395.0,0.605,-0.707,0.384,p_squat
1395.0,1396.0,0.599,-0.73,0.349,p_squat
1396.0,1397.0,0.63,-0.69,0.37,p_squat
1397.0,1398.0,0.632,-0.69,0.368,p_squat
1398.0,1399.0,0.607,-0.722,0.351,p_squat
1399.0,1400.0,0.606,-0.728,0.337,p_squat
1400.0,1401.0,0.61,-0.72,0.347,p_squat
1401.0,1402.0,0.604,-0.732,0.341,p_squat
1402.0,1403.0,0.605,-0.729,0.335,p_squat
1403.0,1404.0,0.628,-0.724,0.332,p_squat
1404.0,1405.0,0.749,-0.32,0.533,p_squat
1405.0,1406.0,0.876,-0.302,0.446,p_squat
1406.0,1407.0,0.866,-0.363,0.37,p_squat
1407.0,1408.0,1.031,-0.2,0.03,p_squat
1408.0,1409.0,0.901,-0.244,0.317,p_squat
1409.0,1410.0,0.804,-0.488,0.384,p_squat
1410.0,1411.0,0.751,-0.538,0.429,p_squat
1411.0,1412.0,0.742,-0.534,0.446,p_squat
1412.0,1413.0,0.742,-0.533,0.452,p_squat
1413.0,1414.0,0.721,-0.536,0.476,p_squat
1414.0,1415.0,0.724,-0.555,0.45,p_squat
1415.0,1416.0,0.715,-0.574,0.429,p_squat
1416.0,1417.0,0.71,-0.585,0.427,p_squat
1417.0,1418.0,0.73,-0.561,0.423,p_squat
1418.0,1419.0,0.733,-0.549,0.426,p_squat
1419.0,1420.0,0.745,-0.533,0.435,p_squat
1420.0,1421.0,0.752,-0.54,0.393,p_squat
1421.0,1422.0,0.765,-0.178,0.576,p_squat
1422.0,1423.0,0.901,-0.037,0.54,p_squat
1423.0,1424.0,0.879,-0.081,0.429,p_squat
1424.0,1425.0,0.934,-0.272,0.198,p_squat
1425.0,1426.0,0.948,-0.36,0.291,p_squat
1426.0,1427.0,0.804,-0.415,0.429,p_squat
1427.0,1428.0,0.824,-0.313,0.373,p_squat
1428.0,1429.0,0.85,-0.493,0.145,p_squat
1429.0,1430.0,0.736,-0.582,-0.146,p_squat
1430.0,1431.0,0.601,-0.677,-0.364,p_squat
1431.0,1432.0,0.592,-0.794,-0.078,p_squat
1432.0,1433.0,0.457,-0.737,-0.171,p_squat
1433.0,1434.0,0.69,-0.702,0.222,p_squat
1434.0,1435.0,0.655,-0.483,0.428,p_squat
1435.0,1436.0,0.881,-0.232,0.368,p_squat
1436.0,1437.0,0.894,-0.311,0.305,p_squat
1437.0,1438.0,0.87,-0.451,0.286,p_squat
1438.0,1439.0,0.585,-0.707,0.26,p_squat
1439.0,1440.0,0.489,-0.666,-0.422,p_squat
1440.0,1441.0,0.125,-0.797,-0.135,p_squat
1441.0,1442.0,-0.053,-0.818,-0.251,p_squat
1442.0,1443.0,0.095,-0.856,-0.34,p_squat
1443.0,1444.0,0.764,-0.56,0.025,p_squat
1444.0,1445.0,0.84,-0.341,0.343,p_squat
1445.0,1446.0,0.954,-0.411,0.084,p_squat
1446.0,1447.0,0.402,-0.778,0.145,p_squat
1447.0,1448.0,0.454,-0.616,0.634,p_squat
1448.0,1449.0,0.252,-0.56,0.783,p_squat
1449.0,1450.0,0.29,-0.526,0.82,p_squat
1450.0,1451.0,0.336,-0.32,0.951,p_squat
1451.0,1452.0,0.349,-0.357,0.901,p_squat
1452.0,1453.0,0.739,-0.477,0.353,p_squat
1453.0,1454.0,0.858,-0.471,-0.083,p_squat
1454.0,1455.0,0.847,-0.5,-0.067,p_squat
1455.0,1456.0,0.645,-0.7,0.372,p_squat
1456.0,1457.0,-0.206,-0.733,0.511,p_squat
1457.0,1458.0,-0.415,-0.879,0.325,p_squat
1458.0,1459.0,-0.401,-0.887,0.046,p_squat
1459.0,1460.0,-0.42,-0.839,0.253,p_squat
1460.0,1461.0,-0.484,-0.81,0.273,p_squat
1461.0,1462.0,-0.397,-0.761,0.392,p_squat
1462.0,1463.0,-0.367,-0.864,0.144,p_squat
1463.0,1464.0,-0.331,-0.872,-0.168,p_squat
1464.0,1465.0,-0.338,-0.825,-0.302,p_squat
1465.0,1466.0,-0.405,-0.783,-0.228,p_squat
1466.0,1467.0,-0.433,-0.864,0.199,p_squat
1467.0,1468.0,-0.454,-0.805,0.202,p_squat
1468.0,1469.0,-0.447,-0.853,0.001,p_squat
1469.0,1470.0,-0.499,-0.863,0.035,p_squat
1470.0,1471.0,-0.479,-0.869,0.061,p_squat
1471.0,1472.0,-0.468,-0.779,0.176,p_squat
1472.0,1473.0,-0.499,-0.825,-0.045,p_squat
1473.0,1474.0,-0.454,-0.835,-0.046,p_squat
1474.0,1475.0,-0.433,-0.88,-0.192,p_squat
1475.0,1476.0,-0.413,-0.82,-0.18,p_squat
1476.0,1477.0,-0.402,-0.798,-0.25,p_squat
1477.0,1478.0,-0.433,-0.818,-0.216,p_squat
1478.0,1479.0,-0.452,-0.805,-0.242,p_squat
1479.0,1480.0,-0.424,-0.837,-0.202,p_squat
1480.0,1481.0,-0.456,-0.812,-0.062,p_squat
1481.0,1482.0,-0.431,-0.849,-0.088,p_squat
1482.0,1483.0,-0.151,-0.948,-0.108,p_squat
1483.0,1484.0,0.126,-0.916,-0.245,p_squat
1484.0,1485.0,0.144,-0.893,-0.277,p_squat
1485.0,1486.0,0.193,-0.88,-0.299,p_squat
1486.0,1487.0,0.187,-0.893,-0.294,p_squat
1487.0,1488.0,0.166,-0.91,-0.238,p_squat
1488.0,1489.0,0.223,-0.91,-0.209,p_squat
1489.0,1490.0,0.258,-0.928,-0.045,p_squat
1490.0,1491.0,0.343,-0.919,0.123,p_squat
1491.0,1492.0,0.401,-0.89,0.238,p_squat
1492.0,1493.0,0.509,-0.687,0.549,p_squat
1493.0,1494.0,0.45,-0.874,0.036,p_squat
1494.0,1495.0,0.449,-0.821,0.08,p_squat
1495.0,1496.0,0.413,-0.816,0.245,p_squat
1496.0,1497.0,0.241,-0.785,-0.426,p_squat
1497.0,1498.0,-0.037,-0.762,0.036,p_squat
1498.0,1499.0,0.421,-0.539,0.72,p_squat
1499.0,1500.0,0.335,-0.778,-0.434,p_squat
1500.0,1501.0,-0.201,-0.689,-0.369,p_squat
1501.0,1502.0,0.431,-0.816,0.291,p_squat
1502.0,1503.0,0.416,-0.752,-0.387,p_squat
1503.0,1504.0,0.303,-0.613,-0.631,p_squat
1504.0,1505.0,-0.018,-0.612,0.176,p_squat
1505.0,1506.0,0.364,-0.628,0.714,p_squat
1506.0,1507.0,0.414,-0.696,0.621,p_squat
1507.0,1508.0,0.389,-0.781,0.173,p_squat
1508.0,1509.0,0.692,-0.552,0.442,p_squat
1509.0,1510.0,0.745,-0.523,0.316,p_squat
1510.0,1511.0,0.95,-0.364,0.263,p_squat
1511.0,1512.0,0.809,-0.497,0.333,p_squat
1512.0,1513.0,0.252,-0.84,0.364,p_squat
1513.0,1514.0,-0.382,-0.842,-0.16,p_squat
1514.0,1515.0,-0.706,-0.59,0.145,p_squat
1515.0,1516.0,-0.619,-0.653,0.04,p_squat
1516.0,1517.0,0.31,-0.911,0.311,p_squat
1517.0,1518.0,0.425,-0.863,0.25,p_squat
1518.0,1519.0,0.433,-0.856,0.273,p_squat
1519.0,1520.0,0.106,-0.747,0.437,p_squat
1520.0,1521.0,-0.747,-0.272,0.571,p_squat
1521.0,1522.0,-0.723,-0.358,0.56,p_squat
1522.0,1523.0,-0.694,0.056,0.728,p_squat
1523.0,1524.0,-0.641,0.259,0.757,p_squat
1524.0,1525.0,-0.674,0.189,0.737,p_squat
1525.0,1526.0,-0.69,0.03,0.736,p_squat
1526.0,1527.0,-0.657,-0.075,0.78,p_squat
1527.0,1528.0,-0.604,0.077,0.739,p_squat
1528.0,1529.0,0.692,-0.496,0.391,p_squat
1529.0,1530.0,0.915,-0.064,0.467,p_squat
1530.0,1531.0,0.257,-0.735,0.357,p_squat
1531.0,1532.0,0.918,-0.052,0.382,p_squat
1532.0,1533.0,0.751,-0.656,-0.121,p_squat
1533.0,1534.0,0.92,-0.28,0.257,p_squat
1534.0,1535.0,0.975,-0.215,0.233,p_squat
1535.0,1536.0,0.929,-0.341,0.142,p_squat
1536.0,1537.0,0.983,-0.323,0.198,p_squat
1537.0,1538.0,0.728,-0.525,0.304,p_squat
1538.0,1539.0,0.877,-0.522,0.243,p_squat
1539.0,1540.0,0.927,-0.344,0.255,p_squat
1540.0,1541.0,0.696,-0.571,0.351,p_squat
1541.0,1542.0,0.477,-0.748,0.398,p_squat
1542.0,1543.0,0.439,-0.79,0.609,p_squat
1543.0,1544.0,0.405,-0.748,0.672,p_squat
1544.0,1545.0,0.783,-0.131,0.469,p_squat
1545.0,1546.0,0.933,0.106,0.283,p_squat
1546.0,1547.0,0.923,-0.373,0.145,p_squat
1547.0,1548.0,0.377,-0.72,0.144,p_squat
1548.0,1549.0,0.451,-0.754,0.053,p_squat
1549.0,1550.0,0.91,-0.288,0.251,p_squat
1550.0,1551.0,1.015,-0.334,0.189,p_squat
1551.0,1552.0,1.013,-0.388,0.227,p_squat
1552.0,1553.0,1.047,-0.404,0.241,p_squat
1553.0,1554.0,0.925,-0.223,0.382,p_squat
1554.0,1555.0,0.886,-0.133,0.474,p_squat
1555.0,1556.0,0.903,-0.181,0.413,p_squat
1556.0,1557.0,0.92,-0.197,0.338,p_squat
1557.0,1558.0,0.924,-0.175,0.273,p_squat
1558.0,1559.0,0.97,0.137,0.115,p_squat
1559.0,1560.0,0.907,0.287,0.094,p_squat
1560.0,1561.0,0.941,0.245,-0.0,p_squat
1561.0,1562.0,0.97,-0.067,0.206,p_squat
1562.0,1563.0,0.935,-0.277,0.167,p_squat
1563.0,1564.0,0.922,-0.369,0.069,p_squat
1564.0,1565.0,0.933,-0.323,0.045,p_squat
1565.0,1566.0,0.924,-0.33,0.078,p_squat
1566.0,1567.0,0.932,-0.196,0.002,p_squat
1567.0,1568.0,1.006,0.019,-0.026,p_squat
1568.0,1569.0,0.97,0.067,-0.104,p_squat
1569.0,1570.0,0.962,-0.025,-0.104,p_squat
1570.0,1571.0,0.983,-0.036,-0.168,p_squat
1571.0,1572.0,0.943,-0.144,-0.026,p_squat
1572.0,1573.0,0.926,-0.321,0.057,p_squat
1573.0,1574.0,0.984,-0.064,-0.032,p_squat
1574.0,1575.0,0.992,0.106,-0.039,p_squat
1575.0,1576.0,0.942,0.108,-0.106,p_squat
1576.0,1577.0,1.216,0.328,0.012,p_squat
1577.0,1578.0,0.925,-0.152,0.199,p_squat
1578.0,1579.0,0.933,-0.322,0.162,p_squat
1579.0,1580.0,0.987,-0.279,0.133,p_squat
1580.0,1581.0,0.967,-0.417,0.299,p_squat
1581.0,1582.0,0.846,-0.239,0.188,p_squat
1582.0,1583.0,0.99,-0.303,0.199,p_squat
1583.0,1584.0,0.931,-0.327,0.207,p_squat
1584.0,1585.0,0.949,-0.309,0.219,p_squat
1585.0,1586.0,0.845,-0.426,0.056,p_squat
1586.0,1587.0,0.965,-0.348,0.089,p_squat
1587.0,1588.0,1.075,-0.274,0.2,p_squat
1588.0,1589.0,0.461,-0.685,0.314,p_squat
1589.0,1590.0,0.281,-0.776,-0.194,p_squat
1590.0,1591.0,0.842,-0.508,-0.061,p_squat
1591.0,1592.0,0.831,-0.169,0.419,p_squat
1592.0,1593.0,0.883,-0.504,0.135,p_squat
1593.0,1594.0,0.892,-0.352,0.17,p_squat
1594.0,1595.0,0.976,-0.2,0.061,p_squat
1595.0,1596.0,0.917,-0.148,0.269,p_squat
