start,end,location_idx,AP_vector,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
702.0,703.0,5,"[0.0, 0.2914, 0.0, 0.0]",0.66023,0.26718,0.02266,0.01016,0.7034,0.78149,0.37096,0.02911,0.01315,0.00379,0.70845,0.45733,0.27155,0.02574,0.87939,0.39727,0.33801,0.03536,0.69497,0.90199,0.49927,0.1269,0.25766,0.69997,0.12506,0.31877,0.78914,0.1557,0.05141,0.42172,0.81458,0.06692,0.4206,0.95029,0.29563,0.06732,0.13818,0.42531,0.17209,0.25759,0.69459,0.12929,0.71785,0.79673,0.57486,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
703.0,704.0,5,"[0.0, 0.30398, 0.0, 0.0]",0.66159,0.26746,0.00898,0.00778,0.70507,0.7812,0.37096,0.0112,0.00985,0.00342,0.69299,0.4612,0.05416,0.03107,0.86099,0.39209,0.06772,0.04266,0.71311,0.89262,0.45435,0.08124,0.29047,0.71544,0.07715,0.2883,0.81752,0.11794,0.01933,0.41245,0.83655,0.04573,0.38606,0.9475,0.25368,0.07259,0.12922,0.4243,0.19906,0.20571,0.58851,0.26246,0.91716,0.90806,0.83309,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
704.0,705.0,5,"[0.0, 0.27883, 0.0, 0.0]",0.6666,0.26105,0.00849,0.00569,0.71192,0.7887,0.37326,0.01078,0.00713,0.00309,0.69314,0.47197,0.04403,0.0125,0.86348,0.37592,0.05439,0.01712,0.70608,0.91782,0.49742,0.02886,0.27775,0.68731,0.02287,0.2773,0.8503,0.10431,0.01668,0.43738,0.85166,0.01979,0.37201,0.9662,0.2366,0.03654,0.06767,0.40101,0.06907,0.19769,0.75248,0.05661,0.3306,0.38179,0.1996,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
705.0,706.0,5,"[0.0, 0.27883, 0.0, 0.0]",0.66619,0.25984,0.0114,0.00607,0.71147,0.79007,0.37347,0.01474,0.00776,0.00325,0.69659,0.47118,0.08642,0.01401,0.86782,0.37682,0.10735,0.01904,0.69169,0.89644,0.4451,0.05206,0.25171,0.69341,0.07227,0.27349,0.80186,0.09959,0.02277,0.41623,0.83701,0.02755,0.36278,0.95506,0.22538,0.03551,0.13128,0.35695,0.07894,0.16797,0.71596,0.10246,0.70727,0.92842,0.57059,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
706.0,707.0,5,"[0.0, 0.34277, 0.0, 0.0]",0.6655,0.2601,0.0074,0.00479,0.71057,0.78974,0.37328,0.00929,0.00596,0.00281,0.69975,0.46823,0.12083,0.01917,0.8714,0.38092,0.15121,0.02631,0.69572,0.82626,0.33244,0.01617,0.259,0.67559,0.01473,0.27011,0.85128,0.09539,0.01207,0.34678,0.74407,0.03812,0.36037,0.93597,0.22246,0.02725,0.32113,0.1529,0.11439,0.13873,0.66661,0.16441,0.79938,0.79765,0.93493,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
707.0,708.0,5,"[0.0, 0.3543, 0.0, 0.0]",0.66604,0.2585,0.00673,0.00397,0.71125,0.79147,0.37332,0.00845,0.00499,0.00304,0.6918,0.47386,0.0174,0.001,0.86196,0.37332,0.02112,0.00146,0.69599,0.8141,0.31056,0.01544,0.2595,0.677,0.00865,0.26503,0.85372,0.0891,0.00319,0.33475,0.75277,0.00546,0.3174,0.94512,0.17026,0.01269,0.35801,0.16252,0.01286,0.05241,0.68721,0.13856,0.69289,0.55687,0.48365,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
708.0,709.0,5,"[0.0, 0.3501, 0.0, 0.0]",0.66658,0.25943,0.01019,0.00479,0.71188,0.79045,0.37324,0.01288,0.00597,0.00314,0.69274,0.4714,0.04393,0.01364,0.86299,0.3767,0.05431,0.01847,0.69854,0.81207,0.31504,0.01807,0.2641,0.68122,0.00802,0.26291,0.85421,0.08648,0.00571,0.33274,0.75277,0.00689,0.3174,0.94273,0.17026,0.00937,0.35045,0.16758,0.0091,0.05241,0.68954,0.13563,0.79137,0.26524,0.34245,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
709.0,710.0,5,"[0.0, 0.33962, 0.0, 0.0]",0.66653,0.26044,0.00728,0.00635,0.71186,0.78939,0.37336,0.00907,0.00795,0.00321,0.69105,0.46401,0.001,0.03121,0.8611,0.38653,0.00218,0.04293,0.70233,0.81782,0.31638,0.00946,0.27097,0.68403,0.0062,0.26461,0.85764,0.08858,0.00663,0.33843,0.75643,0.00703,0.32062,0.94591,0.17417,0.01504,0.3482,0.17164,0.01593,0.05619,0.68215,0.1449,0.56519,0.43115,0.1708,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
710.0,711.0,5,"[0.0, 0.32914, 0.0, 0.0]",0.66551,0.26151,0.01547,0.00588,0.71066,0.78828,0.37353,0.01981,0.00749,0.00333,0.69975,0.45627,0.19257,0.01906,0.87166,0.3968,0.2404,0.02621,0.70043,0.82437,0.32701,0.01428,0.26753,0.68216,0.01587,0.2663,0.84834,0.09067,0.007,0.34491,0.76238,0.01014,0.33266,0.94512,0.1888,0.02152,0.33029,0.18328,0.02944,0.0826,0.68604,0.14002,0.66448,0.42168,0.23626,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
711.0,712.0,5,"[0.0, 0.35325, 0.0, 0.0]",0.66555,0.2609,0.00816,0.00515,0.7107,0.78894,0.37354,0.01014,0.00639,0.00298,0.69105,0.45733,0.001,0.02019,0.86128,0.39537,0.00206,0.02772,0.66814,0.82402,0.3228,0.04141,0.2091,0.65262,0.04212,0.26545,0.81605,0.08963,0.01744,0.34457,0.76421,0.02497,0.33668,0.92046,0.19368,0.05121,0.33738,0.18784,0.0803,0.10005,0.65107,0.18392,0.73524,0.85219,0.56377,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
712.0,713.0,5,"[0.0, 0.31551, 0.0, 0.0]",0.66673,0.26041,0.00895,0.00621,0.71213,0.78944,0.37345,0.01114,0.0079,0.00343,0.69105,0.46187,0.001,0.02949,0.86119,0.38934,0.00231,0.04077,0.64441,0.87853,0.35972,0.05293,0.16616,0.62825,0.04512,0.25276,0.8092,0.07389,0.03649,0.39851,0.82327,0.05271,0.38486,0.92165,0.25221,0.07483,0.27516,0.20607,0.12112,0.16608,0.65962,0.17319,0.70204,0.738,0.58086,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
713.0,714.0,5,"[0.0, 0.27463, 0.0, 0.0]",0.66758,0.25883,0.01234,0.00479,0.71313,0.7911,0.37327,0.01579,0.00607,0.00419,0.69105,0.47281,0.001,0.01294,0.86101,0.37478,0.00271,0.01771,0.69465,0.90239,0.45801,0.03587,0.25707,0.67513,0.02175,0.27519,0.84834,0.10169,0.0189,0.42212,0.84113,0.038,0.38968,0.93677,0.25807,0.04158,0.12173,0.40708,0.1607,0.18637,0.64718,0.1888,0.44181,0.42883,0.77915,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
714.0,715.0,5,"[0.0, 0.2914, 0.0, 0.0]",0.66485,0.25749,0.03109,0.01042,0.70998,0.79275,0.37401,0.03821,0.01414,0.01008,0.70972,0.46877,0.20213,0.02478,0.88408,0.37966,0.25587,0.03357,0.75859,0.78395,0.4164,0.02857,0.37276,0.72154,0.06838,0.312,0.85812,0.14731,0.0356,0.30491,0.70973,0.06059,0.35274,0.87234,0.21319,0.0464,0.34163,0.12404,0.31845,0.26561,0.64058,0.19709,0.74581,0.98599,0.74509,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
715.0,716.0,5,"[0.0, 0.31237, 0.0, 0.91614]",0.66094,0.25614,0.01298,0.00816,0.70639,0.79535,0.3782,0.01633,0.01047,0.02248,0.74144,0.45722,0.12559,0.03451,0.92649,0.39208,0.16105,0.04897,0.68568,0.88057,0.5069,0.10516,0.29206,0.72529,0.21563,0.30946,0.70891,0.14416,0.05293,0.40052,0.81046,0.07307,0.41538,0.89501,0.28929,0.05574,0.14402,0.42328,0.1614,0.24061,0.6841,0.14246,0.72637,0.91501,0.64642,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
716.0,717.0,5,"[0.0, 0.27778, 0.0, 0.0]",0.66165,0.25906,0.01899,0.01132,0.70693,0.79189,0.37708,0.01957,0.01649,0.02322,0.70308,0.45252,0.10744,0.03774,0.87932,0.39924,0.14484,0.05414,0.47327,0.8208,0.71077,0.14163,0.15402,0.45151,0.11017,0.20579,0.66243,0.12896,0.03861,0.34138,0.77017,0.09493,0.40574,0.84848,0.27758,0.08698,0.44829,0.7605,0.42686,0.48116,0.64679,0.32294,0.41751,0.45107,0.07113,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
717.0,718.0,5,"[0.0, 0.24843, 0.0, 0.0]",0.66741,0.2502,0.04061,0.01938,0.71374,0.8012,0.37602,0.04898,0.02717,0.01685,0.67099,0.47454,0.06508,0.01412,0.83975,0.37034,0.08682,0.02126,0.74582,0.63991,0.84397,0.13638,0.40875,0.78482,0.37186,0.42751,0.73093,0.29047,0.05336,0.18643,0.58108,0.12364,0.33587,0.7582,0.1927,0.05351,0.54289,0.84759,0.13903,0.45003,0.90364,0.29075,0.17298,0.09731,0.74274,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
718.0,719.0,5,"[0.0, 0.30922, 0.0, 0.0]",0.67447,0.26113,0.00694,0.00844,0.72142,0.78847,0.37268,0.00869,0.01103,0.00586,0.6528,0.46197,0.02803,0.03387,0.81476,0.38977,0.03514,0.04696,0.6334,0.62727,0.79622,0.28868,0.29541,0.62918,0.34227,0.41651,0.64678,0.27684,0.13767,0.33353,0.56963,0.36645,0.69042,0.59873,0.62342,0.14585,0.46242,0.74481,0.29534,0.53871,0.82398,0.38245,0.24667,0.35712,0.79547,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
719.0,720.0,5,"[0.0, 0.31761, 0.0, 0.85325]",0.67196,0.25952,0.01556,0.00715,0.71873,0.79054,0.37396,0.01895,0.00966,0.00807,0.66399,0.46299,0.12992,0.01274,0.82936,0.38745,0.16211,0.01744,0.57663,0.56229,0.93077,0.22187,0.16758,0.60012,0.18689,0.26503,0.65265,0.13944,0.0917,0.14878,0.55498,0.14103,0.30054,0.64804,0.20636,0.09558,0.68916,0.96152,0.11452,0.49625,0.94405,0.33855,0.63958,0.64447,0.29868,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
720.0,721.0,5,"[0.0, 0.2761, 0.0, 0.0]",0.6707,0.26376,0.0175,0.00826,0.7166,0.78547,0.37208,0.02131,0.01059,0.00808,0.6867,0.45697,0.03952,0.04434,0.85464,0.39691,0.04937,0.06146,0.52134,0.69279,0.85561,0.27627,0.222,0.47073,0.2488,0.30734,0.67026,0.14154,0.08718,0.22267,0.59893,0.14484,0.40574,0.78803,0.27758,0.12897,0.60855,0.93519,0.31245,0.4656,0.72218,0.30685,0.72799,0.28342,0.22103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
721.0,722.0,5,"[0.0, 0.32683, 0.0, 0.0]",0.67299,0.26303,0.00664,0.00616,0.71939,0.78623,0.37197,0.00828,0.00775,0.00402,0.67752,0.45212,0.001,0.02797,0.84356,0.4035,0.00259,0.03847,0.7526,0.89122,0.42798,0.11079,0.36333,0.77357,0.15643,0.32046,0.77789,0.1578,0.0343,0.41106,0.82236,0.07189,0.41939,0.9304,0.29416,0.05836,0.16781,0.27695,0.12229,0.18448,0.69537,0.12831,0.20279,0.23627,0.73255,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
722.0,723.0,5,"[0.0, 0.41614, 0.0, 0.0]",0.67304,0.2635,0.00604,0.00472,0.71956,0.78581,0.3723,0.00704,0.00608,0.00315,0.67752,0.44853,0.001,0.03165,0.84389,0.40809,0.00213,0.0438,0.85297,0.78583,0.41566,0.01384,0.54353,0.8392,0.01408,0.33569,0.93249,0.17668,0.0059,0.30678,0.72804,0.01034,0.31299,0.9312,0.1649,0.01097,0.1809,0.29771,0.0108,0.11326,0.73811,0.07466,0.7671,0.46122,0.35836,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
723.0,724.0,5,"[0.0, 0.36373, 0.0, 0.0]",0.66896,0.2556,0.01571,0.01049,0.71537,0.79509,0.37508,0.01788,0.01429,0.01166,0.67752,0.46629,0.001,0.0294,0.84663,0.38218,0.00661,0.03995,0.86111,0.78678,0.41802,0.01296,0.55826,0.84389,0.00802,0.33908,0.94178,0.18087,0.00531,0.30771,0.72713,0.01064,0.31781,0.93279,0.17075,0.01636,0.17692,0.30227,0.01339,0.11656,0.73927,0.07319,0.56477,0.53234,0.75402,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
724.0,725.0,5,"[0.0, 0.32914, 0.0, 0.0]",0.66803,0.25767,0.00952,0.00767,0.71418,0.79279,0.37492,0.01053,0.01006,0.00928,0.68949,0.46098,0.02388,0.04366,0.86079,0.38945,0.02866,0.05956,0.8637,0.32075,0.53631,0.08911,0.56295,0.84342,0.08019,0.3725,0.90118,0.2223,0.04882,0.3456,0.16582,0.28286,0.41056,0.65321,0.28343,0.04651,0.13413,0.48101,0.16185,0.24155,0.7078,0.1127,0.78613,0.30255,0.03264,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
725.0,726.0,5,"[0.0, 0.28512, 0.0, 0.0]",0.6702,0.25893,0.00676,0.00585,0.7164,0.79103,0.37343,0.00793,0.00757,0.00416,0.69059,0.47115,0.01407,0.01614,0.86061,0.37689,0.01767,0.022,0.89928,0.172,0.6137,0.10414,0.62732,0.89265,0.09053,0.38731,0.90215,0.24066,0.01936,0.30265,0.15575,0.04184,0.09456,0.65759,0.19465,0.02662,0.15483,0.55848,0.05588,0.25051,0.81155,0.08441,0.84786,0.92017,0.85132,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45]"
726.0,727.0,5,"[0.0, 0.36897, 0.0, 0.0]",0.67083,0.26079,0.00758,0.00599,0.71677,0.78868,0.3721,0.00882,0.00828,0.01156,0.69059,0.46775,0.01407,0.02574,0.85928,0.38243,0.02018,0.03592,0.88887,0.1659,0.63806,0.03134,0.60849,0.87155,0.02608,0.36827,0.9457,0.21706,0.00938,0.30869,0.15483,0.01336,0.06364,0.67628,0.17173,0.02106,0.19589,0.58379,0.0357,0.27174,0.83059,0.10636,0.72823,0.94445,0.82092,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
727.0,728.0,5,"[0.0, 0.31761, 0.0, 0.0]",0.67746,0.26561,0.02014,0.00962,0.72214,0.78119,0.36328,0.01915,0.01404,0.02825,0.67702,0.45015,0.05062,0.02882,0.83443,0.41244,0.07388,0.04345,0.89604,0.17885,0.63389,0.02317,0.62146,0.87764,0.01651,0.35939,0.95744,0.20604,0.00468,0.29588,0.16216,0.01519,0.07568,0.68662,0.15904,0.01063,0.18886,0.58379,0.0281,0.25665,0.83525,0.09075,0.59861,0.15333,0.67387,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
728.0,729.0,5,"[0.89518, 0.33438, 0.0, 0.87421]",0.67456,0.26208,0.01168,0.00899,0.71921,0.78545,0.36518,0.01317,0.01117,0.01025,0.67629,0.46177,0.02159,0.02578,0.83541,0.39562,0.02765,0.03493,0.83687,0.3452,0.84799,0.0239,0.5144,0.8303,0.05936,0.34669,0.90362,0.19031,0.00982,0.13126,0.33751,0.04397,0.14916,0.72241,0.11514,0.02622,0.54965,0.84759,0.09781,0.42267,0.89858,0.26246,0.217,0.09846,0.94939,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
729.0,730.0,5,"[0.97904, 0.2956, 0.0, 0.0]",0.67865,0.26524,0.01714,0.00847,0.72299,0.7811,0.36141,0.01794,0.01248,0.01784,0.67752,0.4476,0.001,0.02276,0.83314,0.4172,0.00986,0.03392,0.85399,0.21917,0.74741,0.04943,0.54537,0.84108,0.04861,0.35135,0.90313,0.19608,0.01522,0.25598,0.20016,0.02625,0.10259,0.69099,0.15368,0.02508,0.38017,0.7124,0.05677,0.34108,0.88071,0.17807,0.45563,0.193,0.76984,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
730.0,731.0,5,"[0.0, 0.24423, 0.0, 0.74843]",0.68194,0.27027,0.0088,0.00764,0.7258,0.77478,0.35768,0.01126,0.01127,0.02046,0.68226,0.44037,0.04199,0.01802,0.83501,0.42945,0.04509,0.02158,0.60587,0.57524,0.87361,0.16512,0.21714,0.55558,0.27195,0.31242,0.59345,0.2029,0.07921,0.21745,0.59573,0.19442,0.35475,0.65003,0.21563,0.11582,0.59284,0.93924,0.22415,0.59955,0.8574,0.44538,0.46388,0.07621,0.50334,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
731.0,732.0,5,"[0.77987, 0.21593, 0.0, 0.69665]",0.67385,0.27877,0.08165,0.02013,0.71451,0.76456,0.35271,0.10739,0.0276,0.02121,0.64573,0.43446,0.30417,0.01946,0.78643,0.44073,0.38881,0.02761,0.52657,0.64998,0.87393,0.17708,0.26234,0.56449,0.37087,0.30269,0.53719,0.2632,0.05472,0.18422,0.60443,0.10756,0.34993,0.76735,0.20978,0.06382,0.59337,0.93418,0.18826,0.51324,0.86828,0.35611,0.72734,0.62302,0.76873,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45]"
732.0,733.0,5,"[0.0, 0.23375, 0.0, 0.58281]",0.66299,0.28504,0.00194,0.00446,0.7006,0.75729,0.34997,0.00184,0.00532,0.00245,0.57379,0.43774,0.03476,0.01476,0.69841,0.43827,0.04353,0.01923,0.31861,0.52088,0.89078,0.09174,0.42533,0.30384,0.09394,0.1199,0.56214,0.23646,0.01767,0.04615,0.48448,0.02416,0.21943,0.80911,0.05124,0.03797,0.62176,0.91342,0.0508,0.44107,0.95765,0.28148,0.51694,0.28808,0.36785,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
733.0,734.0,5,"[0.0, 0.2327, 0.0, 0.62264]",0.66248,0.28098,0.01104,0.00793,0.70056,0.76204,0.35193,0.01477,0.01033,0.01773,0.55527,0.43516,0.07382,0.02431,0.67808,0.44032,0.08787,0.03493,0.38148,0.68882,0.75348,0.07219,0.31157,0.36947,0.04761,0.13259,0.64971,0.14259,0.03838,0.21401,0.50004,0.18163,0.43425,0.80235,0.31221,0.05838,0.42567,0.88253,0.31888,0.41324,0.7622,0.2527,0.23815,0.76267,0.02354,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
734.0,735.0,5,"[0.0, 0.22013, 0.0, 0.68658]",0.65172,0.27144,0.02933,0.00842,0.69237,0.77641,0.36896,0.02683,0.01433,0.04743,0.55274,0.46839,0.03075,0.02891,0.68905,0.38387,0.05603,0.04761,0.32874,0.7709,0.73765,0.09466,0.407,0.30853,0.10984,0.15629,0.60568,0.18979,0.08567,0.29681,0.734,0.13378,0.40012,0.79598,0.27075,0.08687,0.38839,0.75392,0.27824,0.4406,0.76259,0.28099,0.61773,0.2846,0.09745,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35]"
735.0,736.0,5,"[0.0, 0.28302, 0.0, 0.79036]",0.65139,0.27412,0.01046,0.01301,0.69218,0.77369,0.36965,0.01273,0.0171,0.00672,0.55525,0.47241,0.01453,0.02157,0.69256,0.37792,0.01778,0.03024,0.88138,0.4255,0.71218,0.12923,0.61987,0.92546,0.26326,0.39747,0.70891,0.25324,0.09605,0.21514,0.27753,0.21402,0.42341,0.70014,0.29904,0.06302,0.3208,0.65164,0.16379,0.44484,0.83408,0.28538,0.2066,0.07826,0.70411,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
736.0,737.0,5,"[0.0, 0.30713, 0.0, 0.85325]",0.65188,0.275,0.00582,0.00835,0.69296,0.77293,0.37034,0.00575,0.0107,0.0085,0.55575,0.46762,0.001,0.0254,0.69372,0.38384,0.00428,0.03524,0.9263,0.24709,0.67081,0.04199,0.67621,0.90765,0.03145,0.37843,0.96233,0.22964,0.01151,0.22834,0.22488,0.01514,0.10058,0.71207,0.12783,0.01527,0.25108,0.63088,0.03089,0.27551,0.85273,0.11027,0.7088,0.45311,0.60769,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]"
737.0,738.0,5,"[0.0, 0.29665, 0.0, 0.0]",0.64884,0.26755,0.01347,0.02018,0.69014,0.78179,0.37361,0.01265,0.02846,0.02213,0.55575,0.47035,0.001,0.03429,0.69641,0.37767,0.01024,0.04834,0.93204,0.2342,0.65633,0.02478,0.68659,0.91515,0.01528,0.37293,0.97505,0.22283,0.00537,0.24111,0.21939,0.01012,0.08773,0.70849,0.13222,0.00702,0.22667,0.61367,0.01709,0.25665,0.85584,0.09075,0.78943,0.63107,0.83826,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
738.0,739.0,5,"[0.0, 0.31971, 0.0, 0.0]",0.64351,0.25408,0.00858,0.0121,0.68553,0.79833,0.38094,0.00787,0.01701,0.01719,0.55575,0.46657,0.001,0.04197,0.70242,0.37725,0.00808,0.05935,0.89896,0.17036,0.6231,0.02463,0.62674,0.90343,0.06555,0.3687,0.92564,0.21758,0.006,0.30427,0.16857,0.03585,0.07327,0.66196,0.18929,0.01481,0.17068,0.5767,0.05756,0.26042,0.8166,0.09466,0.97157,0.98489,0.93188,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
