start,end,location_idx,x_mean,y_mean,z_mean,target_vector
965,966,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.047,0.932,0.283,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
966,967,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.083,0.931,0.284,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
967,968,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.089,0.916,0.332,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
968,969,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.078,0.952,0.263,"[0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
969,970,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002,0.942,0.307,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
970,971,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",-0.024,0.944,0.245,"[0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9]"
971,972,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",-0.083,0.937,0.243,"[0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9]"
972,973,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",-0.074,0.931,0.272,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
973,974,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",-0.095,0.935,0.284,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
974,975,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",-0.103,0.946,0.282,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
975,976,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",-0.026,0.943,0.259,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
976,977,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",-0.046,0.948,0.271,"[0.0, 0.3, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
977,978,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",-0.086,0.914,0.259,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
978,979,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.076,0.948,0.252,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
979,980,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.042,0.955,0.256,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
980,981,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.09,0.935,0.26,"[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
981,982,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.013,0.953,0.216,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
982,983,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.099,0.93,0.252,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
983,984,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.051,0.93,0.239,"[0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
984,985,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.044,0.921,0.225,"[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
985,986,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.061,0.976,0.252,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
986,987,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03,0.95,0.261,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
987,988,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018,0.956,0.244,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
988,989,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.112,0.935,0.215,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
989,990,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.217,0.925,0.164,"[0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
990,991,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.228,0.947,0.161,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
991,992,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.131,0.87,0.321,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
992,993,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.496,0.812,-0.003,"[0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
993,994,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.647,0.687,-0.201,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0]"
994,995,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.294,0.832,0.184,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.7]"
995,996,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.206,0.935,0.296,"[0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
996,997,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.117,0.907,0.313,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
997,998,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.312,0.83,0.434,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
998,999,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.513,0.414,0.648,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
999,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.276,0.914,0.129,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1000,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.354,0.879,0.11,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1001,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.43,0.846,0.119,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1002,1003,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.508,0.641,0.469,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1003,1004,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.434,0.729,0.399,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1004,1005,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.464,0.687,0.536,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1005,1006,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.395,0.828,0.314,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1006,1007,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.35,0.84,-0.184,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1007,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.377,0.838,-0.207,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1008,1009,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.351,0.82,-0.233,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1009,1010,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.373,0.848,-0.077,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1010,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.344,0.858,-0.26,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1011,1012,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.396,0.802,-0.284,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1012,1013,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.356,0.837,-0.183,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1013,1014,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.302,0.649,0.682,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1014,1015,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.174,0.87,0.117,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1015,1016,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.169,0.868,0.282,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1016,1017,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.218,0.733,0.546,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1017,1018,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.545,0.77,0.512,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1018,1019,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.455,0.72,0.513,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1019,1020,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.439,0.803,0.369,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1020,1021,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.151,0.687,0.633,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1021,1022,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.082,0.604,0.786,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1022,1023,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.52,0.601,0.563,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1023,1024,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.418,0.836,0.139,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1024,1025,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.375,0.857,0.065,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1025,1026,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.32,0.309,0.791,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1026,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.348,0.229,0.869,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1027,1028,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.159,0.854,0.534,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1028,1029,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.049,0.522,0.807,"[0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1029,1030,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.208,0.557,0.881,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
1030,1031,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.006,0.634,0.807,"[0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4]"
1031,1032,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.05,0.705,0.759,"[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
1032,1033,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.227,0.479,0.883,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1033,1034,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.285,0.387,0.926,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]"
1034,1035,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.13,0.486,0.891,"[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
1035,1036,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021,0.683,0.759,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1036,1037,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.245,0.845,0.549,"[0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1037,1038,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.327,0.72,0.121,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8]"
1038,1039,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.411,0.747,-0.263,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
1039,1040,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.202,0.855,0.26,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1040,1041,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.31,0.887,0.277,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9]"
1041,1042,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.464,0.789,0.34,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1042,1043,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.456,0.798,0.329,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4]"
1043,1044,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.447,0.803,0.318,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1044,1045,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.327,0.868,0.395,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
1045,1046,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.214,0.733,0.677,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1046,1047,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.08,0.683,0.745,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1047,1048,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",0.058,0.646,0.808,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1048,1049,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.096,0.774,0.696,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
1049,1050,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.259,0.768,0.625,"[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
1050,1051,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.54,0.504,0.585,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1051,1052,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.424,0.631,0.714,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1052,1053,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.679,0.456,0.695,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1053,1054,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.336,0.524,0.822,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1054,1055,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.469,0.549,0.785,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1055,1056,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.33,0.738,0.621,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1056,1057,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",-0.279,0.615,0.723,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
