start,end,location_idx,AP_vector,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
708.0,709.0,5,"[0.0, 0.14786, 0.0, 0.0]",0.6377,0.22647,0.00315,0.00295,0.67387,0.78384,0.28094,0.00419,0.00351,0.00355,0.76747,0.44353,0.02866,0.01834,0.75825,0.69229,0.02457,0.02484,0.51898,0.23577,0.88761,0.01031,0.15127,0.53649,0.01252,0.27,0.69273,0.06189,0.02383,0.59124,0.23381,0.02181,0.15024,0.70916,0.16148,0.01486,0.79589,0.88121,0.01422,0.41277,0.9419,0.2666,0.41494,0.69004,0.63202,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
709.0,710.0,5,"[0.0, 0.15225, 0.0, 0.0]",0.63769,0.2267,0.00358,0.0034,0.67387,0.78359,0.28097,0.0049,0.00411,0.00295,0.76625,0.44317,0.03279,0.0185,0.75712,0.6925,0.02808,0.02508,0.51256,0.22564,0.8852,0.0139,0.13994,0.53017,0.02747,0.27197,0.68509,0.06443,0.03438,0.60886,0.2278,0.02743,0.14208,0.70133,0.17075,0.02796,0.79149,0.87961,0.0432,0.42735,0.92065,0.28481,0.51949,0.55028,0.55284,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
710.0,711.0,5,"[0.0, 0.17415, 0.0, 0.0]",0.63789,0.22572,0.00492,0.00376,0.67413,0.7847,0.28103,0.00733,0.00484,0.00386,0.76611,0.44738,0.03317,0.00927,0.75708,0.68962,0.0285,0.01222,0.50685,0.29485,0.93384,0.02287,0.12986,0.52433,0.03025,0.27296,0.67897,0.0657,0.04786,0.48835,0.31305,0.10517,0.22363,0.68774,0.18685,0.04706,0.87983,0.93204,0.0639,0.46707,0.93752,0.33442,0.71977,0.65389,0.63297,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
711.0,712.0,5,"[0.0, 0.18949, 0.0, 0.89047]",0.63933,0.22504,0.00607,0.00301,0.67607,0.78564,0.28139,0.00933,0.00343,0.00511,0.76498,0.44961,0.03579,0.01354,0.75658,0.68786,0.03009,0.01809,0.51508,0.33047,0.95367,0.05619,0.1469,0.5326,0.10632,0.3164,0.62547,0.12151,0.05112,0.42634,0.33163,0.05848,0.24239,0.72564,0.14197,0.03075,0.91586,0.94756,0.03265,0.44897,0.96876,0.31181,0.12069,0.69013,0.36746,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
712.0,713.0,5,"[0.0, 0.18729, 0.0, 0.0]",0.63961,0.2243,0.00269,0.00368,0.67642,0.78647,0.28143,0.00379,0.00455,0.00327,0.75947,0.45374,0.03791,0.01851,0.75122,0.68505,0.03252,0.02509,0.50428,0.33616,0.95002,0.04968,0.12533,0.52141,0.09141,0.30307,0.64534,0.10439,0.04351,0.41643,0.33054,0.05525,0.2481,0.73758,0.12783,0.03878,0.90922,0.9481,0.03553,0.45098,0.96126,0.31433,0.37037,0.67841,0.54154,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
713.0,714.0,5,"[0.0, 0.17196, 0.0, 0.0]",0.63889,0.22496,0.00633,0.00402,0.67552,0.78572,0.28137,0.00916,0.00492,0.00364,0.76258,0.45533,0.03863,0.01728,0.75418,0.68403,0.03271,0.02331,0.52279,0.30623,0.93405,0.04789,0.15799,0.54087,0.05662,0.28876,0.67439,0.08599,0.10896,0.46854,0.31852,0.11165,0.26767,0.70463,0.16685,0.04926,0.88023,0.93097,0.05496,0.45098,0.92628,0.31433,0.32743,0.48591,0.38353,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
714.0,715.0,5,"[0.0, 0.19387, 0.0, 0.0]",0.63817,0.22433,0.00295,0.00371,0.67452,0.78627,0.28111,0.00406,0.00444,0.00385,0.7644,0.45612,0.03677,0.01597,0.75553,0.68369,0.03163,0.0213,0.51917,0.27368,0.92459,0.01648,0.15161,0.53649,0.01659,0.27345,0.69426,0.06633,0.03112,0.52522,0.27316,0.03658,0.18286,0.70751,0.16344,0.02416,0.86305,0.91706,0.03009,0.44142,0.96126,0.3024,0.62402,0.70328,0.56721,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
715.0,716.0,5,"[0.0, 0.17853, 0.0, 0.0]",0.63826,0.22415,0.00323,0.00293,0.67469,0.78654,0.28124,0.00422,0.00341,0.00346,0.75858,0.45865,0.03677,0.001,0.75001,0.68189,0.03154,0.00166,0.52241,0.27352,0.92002,0.01446,0.15731,0.53698,0.01436,0.27494,0.69732,0.06823,0.02459,0.52551,0.27316,0.02899,0.18041,0.71616,0.15319,0.0174,0.85475,0.91546,0.01493,0.42936,0.96126,0.28733,0.83394,0.52412,0.70742,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
716.0,717.0,5,"[0.0, 0.18116, 0.0, 0.0]",0.63841,0.22404,0.00361,0.00355,0.67487,0.78665,0.28123,0.005,0.00418,0.00345,0.76246,0.45865,0.03871,0.001,0.75383,0.68189,0.03319,0.00165,0.5191,0.27084,0.915,0.01521,0.15148,0.536,0.01218,0.27,0.69808,0.06189,0.01821,0.53017,0.26878,0.01674,0.17633,0.72522,0.14246,0.01888,0.84562,0.9085,0.01811,0.42534,0.95314,0.2823,0.51656,0.49085,0.4417,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
717.0,718.0,5,"[0.0, 0.17634, 0.0, 0.0]",0.63847,0.22374,0.00289,0.00262,0.6748,0.78682,0.2809,0.00395,0.00311,0.00317,0.76926,0.45747,0.01838,0.01205,0.75995,0.68294,0.01585,0.01617,0.51684,0.24994,0.89965,0.03712,0.14749,0.53406,0.04013,0.27987,0.6698,0.07458,0.08428,0.56656,0.24037,0.09871,0.2326,0.68691,0.18782,0.05222,0.81775,0.89673,0.04747,0.43539,0.93003,0.29486,0.64181,0.70646,0.38814,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
718.0,719.0,5,"[0.0, 0.18949, 0.0, 0.0]",0.63868,0.22479,0.00266,0.00285,0.67505,0.78568,0.28092,0.00367,0.00353,0.00279,0.76864,0.45769,0.02281,0.0111,0.75938,0.68278,0.01937,0.01474,0.51375,0.2611,0.90755,0.01547,0.14204,0.5292,0.01954,0.27345,0.6912,0.06633,0.05036,0.54713,0.26277,0.05022,0.19672,0.69803,0.17465,0.025,0.8321,0.90154,0.02205,0.42584,0.94877,0.28293,0.58631,0.67662,0.39651,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
719.0,720.0,5,"[0.0, 0.18291, 0.0, 0.0]",0.63847,0.22474,0.00298,0.00361,0.67499,0.78594,0.28134,0.00432,0.00429,0.00378,0.76648,0.45865,0.03215,0.001,0.75798,0.68181,0.02744,0.00174,0.51223,0.25081,0.90411,0.01188,0.13935,0.52774,0.00982,0.26654,0.6912,0.05745,0.01296,0.56504,0.2502,0.01073,0.15187,0.71946,0.14929,0.013,0.82585,0.8978,0.01269,0.42131,0.95377,0.27728,0.62067,0.54376,0.27958,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
720.0,721.0,5,"[0.0, 0.15444, 0.0, 0.0]",0.63865,0.22477,0.00232,0.00358,0.67523,0.78593,0.28138,0.00341,0.00395,0.00461,0.76149,0.45865,0.03894,0.001,0.75312,0.68178,0.03425,0.00196,0.52227,0.24835,0.89788,0.0111,0.15706,0.53698,0.01395,0.27395,0.70114,0.06697,0.01329,0.56933,0.24638,0.01302,0.1535,0.71781,0.15124,0.01334,0.81453,0.89084,0.01374,0.41629,0.95127,0.271,0.52616,0.50534,0.68035,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
721.0,722.0,5,"[0.0, 0.15882, 0.0, 0.0]",0.63876,0.22433,0.00361,0.0034,0.67534,0.78639,0.28133,0.00523,0.00406,0.00254,0.75459,0.45865,0.02429,0.001,0.74623,0.68181,0.02081,0.00141,0.52013,0.24474,0.90051,0.01255,0.15328,0.536,0.01556,0.27345,0.69503,0.06633,0.02024,0.57561,0.24474,0.0224,0.16492,0.71451,0.15514,0.01833,0.81931,0.89512,0.01793,0.4188,0.94752,0.27414,0.77423,0.66444,0.6293,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
722.0,723.0,5,"[0.0, 0.15005, 0.0, 0.0]",0.63866,0.22399,0.00212,0.00277,0.6752,0.78674,0.2813,0.00261,0.00321,0.00276,0.75508,0.45865,0.0268,0.001,0.74666,0.68184,0.02276,0.00147,0.5167,0.23691,0.89191,0.00728,0.14724,0.5326,0.00674,0.26753,0.69808,0.05872,0.00948,0.58924,0.23654,0.00763,0.13801,0.71575,0.15368,0.01072,0.80369,0.88656,0.01075,0.41226,0.94565,0.26598,0.42507,0.49994,0.39049,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
723.0,724.0,5,"[0.0, 0.15444, 0.0, 0.0]",0.6388,0.2242,0.00404,0.00358,0.6754,0.78655,0.28136,0.0058,0.00446,0.00326,0.75678,0.45701,0.03298,0.01368,0.74845,0.68289,0.02785,0.01855,0.51879,0.24069,0.89444,0.01435,0.15093,0.53357,0.01899,0.2779,0.69732,0.07204,0.01459,0.58266,0.23654,0.02484,0.15758,0.71122,0.15904,0.01148,0.80828,0.88817,0.01345,0.41528,0.94814,0.26974,0.88583,0.77224,0.82804,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
724.0,725.0,7,"[0.0, 0.16101, 0.0, 0.0]",0.63908,0.22428,0.00309,0.00366,0.6757,0.7864,0.28126,0.00414,0.00429,0.00339,0.75449,0.45865,0.02376,0.001,0.74601,0.68187,0.02006,0.00164,0.5167,0.24266,0.89643,0.02871,0.14724,0.5326,0.02849,0.27691,0.6805,0.07077,0.0309,0.57923,0.24091,0.03719,0.17878,0.70998,0.16051,0.0234,0.81189,0.88817,0.02569,0.42282,0.94252,0.27916,0.72819,0.67477,0.39309,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
725.0,726.0,7,"[0.0, 0.15005, 0.0, 0.0]",0.63896,0.22411,0.00435,0.0034,0.6756,0.78665,0.28136,0.00626,0.00409,0.00387,0.76149,0.45865,0.03894,0.001,0.75308,0.68179,0.0332,0.00177,0.52141,0.2501,0.89998,0.02355,0.15555,0.53795,0.0272,0.28185,0.68891,0.07711,0.03405,0.56628,0.2502,0.03457,0.17226,0.70957,0.161,0.03751,0.81834,0.89566,0.03267,0.42735,0.93752,0.28481,0.73666,0.71675,0.43578,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
726.0,727.0,7,"[0.0, 0.15444, 0.0, 0.0]",0.63884,0.2245,0.00243,0.00348,0.67543,0.7862,0.28132,0.00322,0.00418,0.00294,0.75678,0.45865,0.03298,0.001,0.74837,0.68183,0.02812,0.00152,0.51775,0.24353,0.89578,0.01536,0.14909,0.53309,0.01455,0.27148,0.6912,0.06379,0.01894,0.57771,0.24146,0.01633,0.15187,0.71534,0.15417,0.02407,0.81072,0.89084,0.02549,0.42131,0.93003,0.27728,0.74387,0.83167,0.72111,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
727.0,728.0,7,"[0.0, 0.16539, 0.0, 0.0]",0.6391,0.22458,0.00298,0.00243,0.67581,0.78617,0.28144,0.00403,0.00292,0.00307,0.76367,0.45865,0.03772,0.001,0.75538,0.68173,0.03232,0.00155,0.5168,0.24157,0.89595,0.01805,0.14741,0.53357,0.01609,0.27,0.69197,0.06189,0.01361,0.58114,0.24037,0.01604,0.14779,0.71286,0.15709,0.01706,0.81102,0.88977,0.01661,0.41729,0.94252,0.27226,0.6324,0.73925,0.33679,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
728.0,729.0,7,"[0.0, 0.14786, 0.0, 0.0]",0.63888,0.22484,0.00318,0.00327,0.67554,0.78589,0.28145,0.00451,0.00401,0.00354,0.76324,0.45865,0.03818,0.001,0.75497,0.68172,0.03245,0.00168,0.52003,0.24206,0.89568,0.02826,0.15312,0.53309,0.02909,0.27938,0.68815,0.07394,0.02274,0.58028,0.24037,0.02123,0.15513,0.71204,0.15807,0.03946,0.81053,0.89031,0.04584,0.44545,0.91628,0.30742,0.43313,0.84554,0.22634,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
729.0,730.0,7,"[0.0, 0.16758, 0.0, 0.0]",0.63875,0.22438,0.00361,0.00272,0.67516,0.78612,0.28093,0.00607,0.0033,0.00771,0.76011,0.45529,0.03844,0.01734,0.75099,0.68438,0.0318,0.02441,0.49524,0.2065,0.86101,0.02983,0.10938,0.5219,0.07207,0.27345,0.64305,0.06633,0.04808,0.6422,0.20976,0.07803,0.16166,0.68568,0.18929,0.03388,0.74757,0.8566,0.06366,0.41629,0.89816,0.271,0.80033,0.8104,0.73174,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
730.0,731.0,5,"[0.0, 0.20263, 0.0, 0.0]",0.63782,0.22527,0.00329,0.00494,0.67364,0.7847,0.28007,0.00435,0.00612,0.00387,0.76914,0.44934,0.01936,0.01261,0.7584,0.68903,0.01683,0.01725,0.51718,0.21213,0.87289,0.04306,0.14808,0.53406,0.08712,0.29863,0.66369,0.09868,0.0533,0.63239,0.20703,0.07619,0.18775,0.68691,0.18782,0.02145,0.76914,0.86355,0.04166,0.41779,0.9219,0.27288,0.56414,0.38362,0.87273,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
731.0,732.0,5,"[0.0, 0.31873, 0.0, 0.95619]",0.63485,0.22321,0.01211,0.01004,0.66927,0.78606,0.27839,0.02128,0.01081,0.01628,0.78072,0.45599,0.07054,0.01983,0.76682,0.68585,0.0576,0.02362,0.47607,0.08706,0.60765,0.07212,0.10325,0.50099,0.12091,0.29764,0.58496,0.09741,0.14353,0.85015,0.07204,0.21967,0.1902,0.60164,0.2888,0.08848,0.29131,0.54785,0.26037,0.43137,0.68387,0.28984,0.71351,0.61688,0.92028,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
732.0,733.0,5,"[0.0, 0.28368, 0.0, 0.0]",0.63829,0.22298,0.01879,0.00449,0.67491,0.78804,0.28163,0.03741,0.00846,0.04246,0.75275,0.46065,0.001,0.01472,0.74492,0.68024,0.01463,0.02699,0.43234,0.12476,0.76846,0.05013,0.1537,0.46256,0.22163,0.2779,0.51388,0.10312,0.11548,0.78452,0.13544,0.12038,0.12904,0.62388,0.26246,0.05771,0.57947,0.78062,0.15436,0.4007,0.75134,0.25153,0.61353,0.91666,0.5489,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
733.0,734.0,5,"[0.91238, 0.32311, 0.0, 0.0]",0.63833,0.22106,0.01899,0.00494,0.67602,0.79146,0.28408,0.02699,0.00622,0.01347,0.7644,0.47107,0.11409,0.01409,0.76067,0.67131,0.10199,0.02239,0.5412,0.09625,0.51348,0.08984,0.21197,0.59096,0.1733,0.32479,0.58878,0.1323,0.13103,0.83415,0.0797,0.1555,0.17063,0.62512,0.26099,0.11772,0.2755,0.42265,0.35021,0.42684,0.58141,0.28419,0.18912,0.16384,0.88894,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
734.0,735.0,5,"[0.91238, 0.2793, 0.0, 0.0]",0.63083,0.22049,0.00905,0.00395,0.66872,0.79458,0.28871,0.01179,0.00548,0.01405,0.77943,0.46426,0.1298,0.02192,0.78364,0.67236,0.1107,0.02947,0.61733,0.10561,0.60904,0.10868,0.32479,0.60653,0.24956,0.46743,0.67974,0.31561,0.09667,0.81786,0.10374,0.1645,0.15432,0.6177,0.26977,0.07005,0.32977,0.64631,0.25896,0.37707,0.65201,0.22202,0.67005,0.74801,0.79651,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
735.0,736.0,5,"[0.0, 0.3253, 0.0, 0.0]",0.62149,0.22216,0.03632,0.00968,0.65597,0.79117,0.28582,0.06377,0.01553,0.04942,0.9433,0.43098,0.27551,0.06616,0.94144,0.69695,0.2209,0.10252,0.66681,0.21328,0.75776,0.083,0.4121,0.71742,0.23982,0.43782,0.68968,0.27755,0.15027,0.63039,0.2431,0.1919,0.20488,0.61441,0.27368,0.0709,0.56005,0.73727,0.11233,0.40422,0.81819,0.25593,0.7238,0.67369,0.78165,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
736.0,737.0,5,"[0.0, 0.2333, 0.0, 0.0]",0.61828,0.22388,0.01701,0.00368,0.6523,0.7897,0.28666,0.02689,0.00524,0.00727,1.0,0.42672,0.11876,0.001,1.0,0.69888,0.101,0.00257,0.61638,0.10971,0.61415,0.07604,0.32311,0.63522,0.12195,0.36822,0.7042,0.18811,0.16974,0.81072,0.10593,0.19247,0.15758,0.57898,0.31563,0.08839,0.31386,0.6522,0.22763,0.37053,0.66575,0.21386,0.53097,0.75851,0.81078,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
737.0,738.0,5,"[0.0, 0.28587, 0.0, 0.0]",0.63737,0.21709,0.08608,0.02675,0.67274,0.79333,0.27956,0.11521,0.02486,0.07953,0.78771,0.43281,0.39835,0.01839,0.77652,0.70028,0.36532,0.00721,0.50457,0.07705,0.32483,0.1033,0.22523,0.5253,0.29931,0.35884,0.51082,0.17606,0.28031,0.86759,0.07806,0.28073,0.19998,0.56415,0.33319,0.17147,0.33016,0.35201,0.33995,0.29663,0.41085,0.28795,0.42288,0.44789,0.58014,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
738.0,739.0,5,"[0.0, 0.33122, 0.0, 0.0]",0.63654,0.22648,0.00555,0.00554,0.66969,0.78051,0.27461,0.00744,0.00706,0.00916,0.81219,0.41715,0.03818,0.01992,0.7908,0.71446,0.03266,0.02741,0.47223,0.12146,0.2443,0.04363,0.08027,0.46208,0.13524,0.32183,0.61477,0.12849,0.08673,0.79026,0.12014,0.12165,0.16329,0.63954,0.24392,0.07523,0.37451,0.22681,0.10445,0.18702,0.53392,0.16426,0.20099,0.83917,0.32317,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
739.0,740.0,5,"[0.0, 0.3264, 0.0, 0.0]",0.63695,0.2277,0.00435,0.00147,0.66977,0.77869,0.27366,0.00606,0.00174,0.00426,0.80519,0.41785,0.001,0.01409,0.78228,0.71467,0.00214,0.0198,0.45394,0.09253,0.29747,0.03768,0.05246,0.45673,0.07918,0.26358,0.60254,0.05365,0.09374,0.84063,0.10046,0.1066,0.12251,0.62553,0.26051,0.06743,0.3,0.2573,0.16755,0.24333,0.55392,0.14416,0.39346,0.90513,0.4997,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
740.0,741.0,5,"[0.0, 0.29573, 0.0, 0.0]",0.63747,0.22746,0.0026,0.00342,0.67039,0.77896,0.27368,0.00352,0.0041,0.00367,0.80519,0.41342,0.001,0.01621,0.78232,0.71762,0.00193,0.02174,0.43872,0.11819,0.22631,0.01065,0.01334,0.45381,0.01565,0.23199,0.63082,0.01305,0.02144,0.79595,0.1185,0.01961,0.06135,0.66673,0.21173,0.01199,0.40718,0.22306,0.01096,0.09954,0.56079,0.13726,0.40762,0.5134,0.63426,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
741.0,742.0,5,"[0.0, 0.28587, 0.0, 0.0]",0.62998,0.2387,0.00212,0.00204,0.66282,0.76853,0.27716,0.00258,0.00214,0.0045,0.80519,0.40721,0.001,0.01409,0.78861,0.7193,0.00223,0.01869,0.44357,0.11206,0.22959,0.00627,0.01821,0.45624,0.00774,0.23051,0.64229,0.01115,0.02024,0.80662,0.11139,0.0159,0.05401,0.66508,0.21368,0.00911,0.40122,0.22788,0.00961,0.10155,0.56204,0.136,0.27089,0.24146,0.54949,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
742.0,743.0,5,"[0.0, 0.30887, 0.0, 0.0]",0.63003,0.23831,0.00392,0.0022,0.66292,0.769,0.27725,0.00543,0.00254,0.0032,0.80519,0.40544,0.001,0.001,0.78877,0.72044,0.00177,0.00153,0.43891,0.10544,0.24071,0.00874,0.01116,0.45332,0.01101,0.22854,0.63311,0.00861,0.01383,0.81815,0.10374,0.01729,0.05972,0.66467,0.21417,0.013,0.38102,0.23697,0.01737,0.1096,0.56641,0.1316,0.49773,0.18824,0.35595,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
743.0,744.0,5,"[0.0, 0.31982, 0.0, 0.0]",0.59765,0.22718,0.24915,0.04826,0.62327,0.78061,0.27629,0.38182,0.06084,0.01541,0.6107,0.40477,0.84541,0.02052,0.59364,0.72152,0.73053,0.02982,0.43601,0.09778,0.26017,0.0176,0.00956,0.4504,0.01347,0.22854,0.63006,0.00861,0.03068,0.83148,0.09882,0.03186,0.05238,0.65066,0.23075,0.01892,0.34568,0.25677,0.02227,0.12116,0.57391,0.12407,0.34484,0.73108,0.37331,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
744.0,745.0,5,"[0.0, 0.30887, 0.0, 0.0]",0.56537,0.21499,0.00349,0.00423,0.58379,0.79338,0.27538,0.00456,0.00476,0.00596,0.41883,0.40331,0.02376,0.01505,0.40131,0.72315,0.02009,0.01998,0.43268,0.10462,0.24517,0.0065,0.0057,0.44603,0.00758,0.2241,0.63082,0.00607,0.02546,0.81958,0.10702,0.01906,0.04422,0.66178,0.21758,0.01216,0.37292,0.24286,0.01313,0.1106,0.56891,0.12909,0.35708,0.70432,0.42266,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
