start,end,x_mean,y_mean,z_mean,label
1125.0,1126.0,-0.962,0.09,-0.217,p_squat
1126.0,1127.0,-0.819,0.274,-0.015,p_squat
1127.0,1128.0,-0.856,0.383,0.13,p_squat
1128.0,1129.0,-0.837,0.442,0.12,p_squat
1129.0,1130.0,-0.855,0.391,0.1,p_squat
1130.0,1131.0,-0.86,0.392,0.057,p_squat
1131.0,1132.0,-0.869,0.275,-0.047,p_squat
1132.0,1133.0,-0.769,0.391,0.116,p_squat
1133.0,1134.0,-0.448,0.576,0.708,p_squat
1134.0,1135.0,-0.257,0.776,0.47,p_squat
1135.0,1136.0,0.006,0.903,0.396,p_squat
1136.0,1137.0,-0.048,0.604,0.658,p_squat
1137.0,1138.0,0.508,0.481,0.826,p_squat
1138.0,1139.0,0.473,0.16,0.929,p_squat
1139.0,1140.0,0.46,0.173,0.938,p_squat
1140.0,1141.0,0.466,0.179,0.937,p_squat
1141.0,1142.0,0.462,0.178,0.926,p_squat
1142.0,1143.0,0.494,-0.017,0.878,p_squat
1143.0,1144.0,0.328,0.341,-0.771,p_squat
1144.0,1145.0,0.32,0.076,-0.828,p_squat
1145.0,1146.0,0.316,0.069,-0.83,p_squat
1146.0,1147.0,0.314,0.065,-0.828,p_squat
1147.0,1148.0,0.313,0.059,-0.829,p_squat
1148.0,1149.0,0.335,0.219,-0.772,p_squat
1149.0,1150.0,0.231,0.873,0.042,p_squat
1150.0,1151.0,0.264,0.924,0.133,p_squat
1151.0,1152.0,0.265,0.928,0.132,p_squat
1152.0,1153.0,0.262,0.93,0.134,p_squat
1153.0,1154.0,0.265,0.925,0.135,p_squat
1154.0,1155.0,-0.162,0.845,0.401,p_squat
1155.0,1156.0,-0.596,0.543,0.45,p_squat
1156.0,1157.0,-0.82,0.345,0.085,p_squat
1157.0,1158.0,-0.325,0.759,0.446,p_squat
1158.0,1159.0,-0.402,0.59,0.521,p_squat
1159.0,1160.0,-0.813,0.181,0.346,p_squat
1160.0,1161.0,-0.826,-0.149,-0.373,p_squat
1161.0,1162.0,-0.87,0.39,0.069,p_squat
1162.0,1163.0,-0.881,0.378,0.008,p_squat
1163.0,1164.0,-0.887,0.284,0.078,p_squat
1164.0,1165.0,-0.837,0.469,0.038,p_squat
1165.0,1166.0,-0.841,0.404,0.151,p_squat
1166.0,1167.0,-0.871,0.379,0.084,p_squat
1167.0,1168.0,-0.853,0.376,0.076,p_squat
1168.0,1169.0,-0.84,0.276,-0.163,p_squat
1169.0,1170.0,-0.871,0.309,-0.221,p_squat
1170.0,1171.0,-0.841,0.318,-0.195,p_squat
1171.0,1172.0,-0.847,0.333,-0.18,p_squat
1172.0,1173.0,-0.886,0.381,-0.066,p_squat
1173.0,1174.0,-0.831,0.39,0.214,p_squat
1174.0,1175.0,-0.818,0.472,0.094,p_squat
1175.0,1176.0,-0.815,0.463,0.115,p_squat
1176.0,1177.0,-0.818,0.469,0.111,p_squat
1177.0,1178.0,-0.804,0.442,0.109,p_squat
1178.0,1179.0,-0.98,0.277,0.112,p_squat
1179.0,1180.0,-0.929,0.082,-0.01,p_squat
1180.0,1181.0,-0.91,0.048,-0.178,p_squat
1181.0,1182.0,-0.878,0.009,-0.26,p_squat
1182.0,1183.0,-0.867,0.02,-0.292,p_squat
1183.0,1184.0,-0.907,0.171,-0.136,p_squat
1184.0,1185.0,-0.822,0.36,0.027,p_squat
1185.0,1186.0,-0.837,0.448,0.206,p_squat
1186.0,1187.0,-0.849,0.423,0.201,p_squat
1187.0,1188.0,-0.855,0.401,0.127,p_squat
1188.0,1189.0,-0.851,0.399,0.147,p_squat
1189.0,1190.0,-0.838,0.349,0.095,p_squat
1190.0,1191.0,-0.828,0.368,0.568,p_squat
1191.0,1192.0,-0.612,0.568,0.549,p_squat
1192.0,1193.0,-0.548,0.658,0.51,p_squat
1193.0,1194.0,-0.607,0.567,0.542,p_squat
1194.0,1195.0,-0.598,0.598,0.528,p_squat
1195.0,1196.0,-0.806,0.378,0.479,p_squat
1196.0,1197.0,0.438,0.855,0.566,p_squat
1197.0,1198.0,0.195,0.84,0.576,p_squat
1198.0,1199.0,,,,p_squat
1199.0,1200.0,,,,p_squat
1200.0,1201.0,,,,p_squat
1201.0,1202.0,,,,p_squat
1202.0,1203.0,0.16,0.644,0.145,p_squat
1203.0,1204.0,0.274,0.406,-0.744,p_squat
1204.0,1205.0,0.272,0.372,-0.761,p_squat
1205.0,1206.0,0.279,0.383,-0.755,p_squat
1206.0,1207.0,0.277,0.384,-0.758,p_squat
1207.0,1208.0,0.27,0.355,-0.769,p_squat
1208.0,1209.0,0.275,0.317,-0.786,p_squat
1209.0,1210.0,0.231,0.353,-0.778,p_squat
1210.0,1211.0,0.206,0.274,-0.816,p_squat
1211.0,1212.0,0.211,0.284,-0.807,p_squat
1212.0,1213.0,0.219,0.292,-0.809,p_squat
1213.0,1214.0,0.221,0.297,-0.804,p_squat
1214.0,1215.0,0.294,0.365,-0.788,p_squat
1215.0,1216.0,-0.237,0.457,0.624,p_squat
1216.0,1217.0,-0.686,0.274,-0.499,p_squat
1217.0,1218.0,-0.708,0.447,-0.036,p_squat
1218.0,1219.0,-0.455,0.685,0.625,p_squat
1219.0,1220.0,-0.488,0.646,0.589,p_squat
1220.0,1221.0,-0.57,0.542,0.634,p_squat
1221.0,1222.0,-0.658,0.557,0.342,p_squat
1222.0,1223.0,-0.845,0.157,-0.117,p_squat
1223.0,1224.0,-0.854,0.456,0.026,p_squat
1224.0,1225.0,-0.841,0.406,0.079,p_squat
1225.0,1226.0,-0.853,0.407,0.086,p_squat
1226.0,1227.0,-0.848,0.411,0.072,p_squat
1227.0,1228.0,-0.804,0.504,0.078,p_squat
1228.0,1229.0,-0.444,0.81,-0.074,p_squat
1229.0,1230.0,-0.571,0.632,-0.226,p_squat
1230.0,1231.0,-0.602,-0.163,-0.448,p_squat
1231.0,1232.0,0.38,-0.181,-0.814,p_squat
1232.0,1233.0,0.337,-0.147,-0.82,p_squat
1233.0,1234.0,0.362,-0.136,-0.846,p_squat
1234.0,1235.0,-0.328,0.394,-0.496,p_squat
1235.0,1236.0,-0.333,0.841,0.14,p_squat
1236.0,1237.0,-0.343,0.876,-0.087,p_squat
1237.0,1238.0,-0.403,0.848,-0.094,p_squat
1238.0,1239.0,-0.339,0.882,-0.039,p_squat
1239.0,1240.0,-0.331,0.883,-0.052,p_squat
1240.0,1241.0,-0.296,0.865,-0.068,p_squat
1241.0,1242.0,-0.442,0.724,-0.195,p_squat
1242.0,1243.0,-0.55,0.237,-0.677,p_squat
1243.0,1244.0,-0.028,0.174,-0.864,p_squat
1244.0,1245.0,-0.01,0.111,-0.868,p_squat
1245.0,1246.0,-0.305,0.308,-0.808,p_squat
1246.0,1247.0,-0.356,0.727,-0.144,p_squat
1247.0,1248.0,-0.208,0.918,-0.07,p_squat
1248.0,1249.0,-0.162,0.892,-0.153,p_squat
1249.0,1250.0,-0.117,0.882,-0.289,p_squat
1250.0,1251.0,-0.559,0.521,-0.219,p_squat
1251.0,1252.0,-0.116,0.776,-0.598,p_squat
1252.0,1253.0,-0.255,0.556,-0.628,p_squat
1253.0,1254.0,-0.492,0.518,-0.544,p_squat
1254.0,1255.0,,,,p_squat
1255.0,1256.0,-0.397,0.709,-0.428,p_squat
1256.0,1257.0,-0.261,0.768,-0.071,p_squat
1257.0,1258.0,0.596,0.691,0.498,p_squat
1258.0,1259.0,0.502,0.654,0.6,p_squat
1259.0,1260.0,0.5,0.661,0.596,p_squat
1260.0,1261.0,0.433,0.674,0.63,p_squat
1261.0,1262.0,0.423,0.689,0.613,p_squat
1262.0,1263.0,0.409,0.707,0.513,p_squat
1263.0,1264.0,0.419,0.678,-0.426,p_squat
1264.0,1265.0,0.252,0.156,-0.83,p_squat
1265.0,1266.0,0.262,0.149,-0.832,p_squat
1266.0,1267.0,0.268,0.169,-0.833,p_squat
1267.0,1268.0,0.269,0.172,-0.823,p_squat
1268.0,1269.0,0.269,0.17,-0.824,p_squat
1269.0,1270.0,0.438,0.421,-0.644,p_squat
1270.0,1271.0,0.385,0.491,0.523,p_squat
1271.0,1272.0,0.485,0.347,0.855,p_squat
1272.0,1273.0,,,,p_squat
1273.0,1274.0,,,,p_squat
1274.0,1275.0,,,,p_squat
1275.0,1276.0,0.716,0.542,0.738,p_squat
1276.0,1277.0,-0.069,0.514,0.629,p_squat
1277.0,1278.0,-0.423,0.594,-0.509,p_squat
1278.0,1279.0,0.166,0.924,-0.091,p_squat
1279.0,1280.0,0.057,0.928,-0.129,p_squat
1280.0,1281.0,0.087,0.96,-0.117,p_squat
1281.0,1282.0,-0.173,0.822,-0.34,p_squat
1282.0,1283.0,-0.384,0.666,-0.304,p_squat
1283.0,1284.0,-0.153,0.947,0.054,p_squat
1284.0,1285.0,-0.152,0.927,0.168,p_squat
1285.0,1286.0,-0.205,0.933,0.079,p_squat
1286.0,1287.0,-0.143,0.936,0.269,p_squat
1287.0,1288.0,-0.35,0.878,0.261,p_squat
1288.0,1289.0,-0.371,0.855,0.294,p_squat
1289.0,1290.0,-0.295,0.885,0.32,p_squat
1290.0,1291.0,-0.291,0.882,0.316,p_squat
1291.0,1292.0,-0.3,0.868,0.305,p_squat
1292.0,1293.0,-0.694,0.352,-0.312,p_squat
1293.0,1294.0,-0.271,-0.072,-0.784,p_squat
1294.0,1295.0,0.185,-0.095,-0.862,p_squat
1295.0,1296.0,0.197,-0.063,-0.865,p_squat
1296.0,1297.0,-0.145,0.24,-0.732,p_squat
1297.0,1298.0,-0.142,0.896,0.358,p_squat
1298.0,1299.0,-0.171,0.926,0.274,p_squat
1299.0,1300.0,-0.176,0.911,0.332,p_squat
1300.0,1301.0,-0.18,0.912,0.315,p_squat
1301.0,1302.0,-0.186,0.896,0.312,p_squat
1302.0,1303.0,-0.168,0.899,0.207,p_squat
1303.0,1304.0,-0.307,0.939,0.042,p_squat
1304.0,1305.0,-0.334,0.892,0.006,p_squat
1305.0,1306.0,-0.338,0.89,0.032,p_squat
1306.0,1307.0,-0.353,0.887,-0.005,p_squat
1307.0,1308.0,-0.25,0.95,0.107,p_squat
1308.0,1309.0,-0.255,0.875,0.081,p_squat
1309.0,1310.0,-0.184,0.941,0.16,p_squat
1310.0,1311.0,-0.321,0.876,0.284,p_squat
1311.0,1312.0,-0.17,0.936,0.201,p_squat
1312.0,1313.0,-0.157,0.94,0.134,p_squat
1313.0,1314.0,-0.532,0.66,-0.073,p_squat
1314.0,1315.0,-0.15,0.804,-0.289,p_squat
1315.0,1316.0,-0.106,0.857,-0.198,p_squat
1316.0,1317.0,-0.36,0.888,0.069,p_squat
1317.0,1318.0,-0.239,0.921,0.025,p_squat
1318.0,1319.0,-0.185,0.937,-0.01,p_squat
1319.0,1320.0,-0.256,0.931,0.118,p_squat
1320.0,1321.0,0.673,0.424,0.544,p_squat
1321.0,1322.0,0.752,0.485,0.483,p_squat
1322.0,1323.0,0.773,0.384,0.549,p_squat
1323.0,1324.0,0.755,0.417,0.542,p_squat
1324.0,1325.0,0.752,0.401,0.548,p_squat
1325.0,1326.0,0.668,0.56,-0.131,p_squat
1326.0,1327.0,0.382,0.161,-0.794,p_squat
1327.0,1328.0,0.306,0.126,-0.823,p_squat
1328.0,1329.0,0.303,0.125,-0.825,p_squat
1329.0,1330.0,0.298,0.122,-0.824,p_squat
1330.0,1331.0,0.297,0.12,-0.825,p_squat
1331.0,1332.0,0.321,0.143,-0.82,p_squat
1332.0,1333.0,0.572,0.405,-0.334,p_squat
1333.0,1334.0,0.349,0.308,0.873,p_squat
1334.0,1335.0,0.508,0.391,0.83,p_squat
1335.0,1336.0,0.507,0.398,0.822,p_squat
1336.0,1337.0,0.508,0.404,0.823,p_squat
1337.0,1338.0,0.506,0.41,0.82,p_squat
1338.0,1339.0,0.543,0.402,0.829,p_squat
1339.0,1340.0,-0.326,0.336,0.367,p_squat
1340.0,1341.0,0.137,0.904,-0.257,p_squat
1341.0,1342.0,0.186,0.935,0.098,p_squat
1342.0,1343.0,0.062,0.955,0.145,p_squat
1343.0,1344.0,0.072,0.959,0.116,p_squat
1344.0,1345.0,0.073,0.956,0.103,p_squat
1345.0,1346.0,-0.399,0.801,-0.19,p_squat
1346.0,1347.0,-0.153,0.929,0.27,p_squat
1347.0,1348.0,-0.167,0.888,0.393,p_squat
1348.0,1349.0,-0.246,0.905,0.261,p_squat
1349.0,1350.0,-0.307,0.885,0.275,p_squat
1350.0,1351.0,-0.194,0.91,-0.049,p_squat
1351.0,1352.0,-0.224,0.919,0.17,p_squat
1352.0,1353.0,-0.23,0.927,0.171,p_squat
1353.0,1354.0,-0.212,0.92,0.231,p_squat
1354.0,1355.0,-0.182,0.928,0.338,p_squat
1355.0,1356.0,0.111,0.701,0.732,p_squat
1356.0,1357.0,0.065,0.352,0.959,p_squat
1357.0,1358.0,0.214,0.434,0.796,p_squat
1358.0,1359.0,-0.658,0.602,0.571,p_squat
1359.0,1360.0,-0.756,0.478,0.382,p_squat
1360.0,1361.0,-0.737,0.591,0.283,p_squat
1361.0,1362.0,-0.631,0.726,-0.092,p_squat
1362.0,1363.0,-0.667,0.643,0.156,p_squat
1363.0,1364.0,-0.581,0.694,0.058,p_squat
1364.0,1365.0,-0.861,0.449,-0.202,p_squat
1365.0,1366.0,-0.507,0.786,0.184,p_squat
1366.0,1367.0,-0.449,0.802,0.351,p_squat
1367.0,1368.0,-0.476,0.787,0.325,p_squat
1368.0,1369.0,-0.43,0.816,0.318,p_squat
1369.0,1370.0,-0.332,0.873,0.313,p_squat
1370.0,1371.0,-0.416,0.837,0.288,p_squat
1371.0,1372.0,0.221,0.586,0.381,p_squat
1372.0,1373.0,0.593,-0.276,0.751,p_squat
1373.0,1374.0,0.728,0.098,0.713,p_squat
1374.0,1375.0,0.009,0.88,0.269,p_squat
1375.0,1376.0,-0.484,0.833,0.11,p_squat
1376.0,1377.0,-0.433,0.799,0.192,p_squat
1377.0,1378.0,-0.787,0.476,0.048,p_squat
1378.0,1379.0,-0.157,0.868,0.204,p_squat
1379.0,1380.0,0.486,0.666,0.514,p_squat
1380.0,1381.0,0.549,0.793,0.21,p_squat
1381.0,1382.0,0.562,0.781,0.184,p_squat
1382.0,1383.0,0.566,0.77,0.173,p_squat
1383.0,1384.0,0.561,0.778,0.161,p_squat
1384.0,1385.0,0.563,0.79,0.156,p_squat
1385.0,1386.0,0.562,0.788,0.155,p_squat
1386.0,1387.0,0.562,0.784,0.152,p_squat
1387.0,1388.0,0.568,0.786,0.154,p_squat
1388.0,1389.0,0.578,0.765,0.148,p_squat
1389.0,1390.0,0.57,0.774,0.14,p_squat
1390.0,1391.0,0.571,0.78,0.14,p_squat
1391.0,1392.0,0.574,0.785,0.14,p_squat
1392.0,1393.0,0.572,0.785,0.136,p_squat
1393.0,1394.0,0.573,0.783,0.141,p_squat
1394.0,1395.0,0.574,0.777,0.138,p_squat
1395.0,1396.0,0.575,0.78,0.135,p_squat
1396.0,1397.0,0.577,0.78,0.134,p_squat
1397.0,1398.0,0.577,0.779,0.131,p_squat
1398.0,1399.0,0.574,0.778,0.13,p_squat
1399.0,1400.0,0.575,0.781,0.132,p_squat
1400.0,1401.0,0.515,0.824,0.187,p_squat
1401.0,1402.0,-0.442,0.634,0.272,p_squat
1402.0,1403.0,-0.824,-0.078,-0.324,p_squat
1403.0,1404.0,-0.872,0.224,0.194,p_squat
1404.0,1405.0,-0.871,0.241,0.449,p_squat
1405.0,1406.0,-0.684,0.745,-0.064,p_squat
1406.0,1407.0,0.373,0.677,0.555,p_squat
1407.0,1408.0,-0.125,0.912,0.17,p_squat
1408.0,1409.0,-0.073,0.81,-0.462,p_squat
1409.0,1410.0,-0.1,0.673,-0.588,p_squat
1410.0,1411.0,-0.065,0.662,-0.602,p_squat
1411.0,1412.0,-0.14,0.77,-0.361,p_squat
1412.0,1413.0,-0.252,0.815,0.3,p_squat
1413.0,1414.0,-0.202,0.79,-0.304,p_squat
1414.0,1415.0,-0.193,0.737,-0.43,p_squat
1415.0,1416.0,-0.223,0.789,-0.435,p_squat
1416.0,1417.0,-0.208,0.85,0.4,p_squat
1417.0,1418.0,-0.344,0.533,0.817,p_squat
1418.0,1419.0,-0.483,0.255,0.817,p_squat
1419.0,1420.0,-0.199,0.834,0.502,p_squat
1420.0,1421.0,-0.361,0.832,-0.146,p_squat
1421.0,1422.0,-0.157,0.862,-0.264,p_squat
1422.0,1423.0,-0.157,0.855,0.201,p_squat
1423.0,1424.0,-0.212,0.803,-0.287,p_squat
1424.0,1425.0,-0.319,0.849,0.22,p_squat
1425.0,1426.0,-0.549,0.636,0.57,p_squat
1426.0,1427.0,0.062,0.688,0.499,p_squat
1427.0,1428.0,0.658,0.411,0.746,p_squat
1428.0,1429.0,0.467,0.505,0.722,p_squat
1429.0,1430.0,0.293,0.826,0.538,p_squat
1430.0,1431.0,0.165,0.864,0.437,p_squat
1431.0,1432.0,0.227,0.979,0.311,p_squat
1432.0,1433.0,0.035,0.876,0.434,p_squat
1433.0,1434.0,-0.354,0.845,0.263,p_squat
1434.0,1435.0,-0.479,0.688,-0.462,p_squat
1435.0,1436.0,-0.3,0.794,-0.145,p_squat
1436.0,1437.0,-0.778,0.503,-0.109,p_squat
1437.0,1438.0,-0.394,0.704,0.514,p_squat
1438.0,1439.0,-0.045,0.71,0.621,p_squat
1439.0,1440.0,-0.272,0.944,0.044,p_squat
1440.0,1441.0,-0.369,0.823,-0.241,p_squat
1441.0,1442.0,-0.473,0.83,-0.08,p_squat
1442.0,1443.0,-0.267,0.84,-0.294,p_squat
1443.0,1444.0,-0.028,0.907,0.001,p_squat
1444.0,1445.0,0.219,0.953,0.199,p_squat
1445.0,1446.0,0.253,0.987,0.34,p_squat
1446.0,1447.0,0.671,0.107,0.63,p_squat
1447.0,1448.0,0.838,0.234,0.57,p_squat
1448.0,1449.0,0.454,0.737,0.414,p_squat
1449.0,1450.0,0.318,0.934,0.121,p_squat
1450.0,1451.0,-0.036,0.923,0.186,p_squat
1451.0,1452.0,-0.694,0.544,0.413,p_squat
1452.0,1453.0,-0.816,0.476,0.201,p_squat
1453.0,1454.0,-0.821,0.482,0.208,p_squat
1454.0,1455.0,-0.812,0.519,0.169,p_squat
1455.0,1456.0,0.064,0.448,0.678,p_squat
1456.0,1457.0,0.565,0.23,0.772,p_squat
1457.0,1458.0,0.914,-0.02,0.47,p_squat
1458.0,1459.0,-0.011,0.178,0.813,p_squat
1459.0,1460.0,-0.966,0.402,0.332,p_squat
1460.0,1461.0,-0.798,0.452,0.22,p_squat
1461.0,1462.0,-0.843,0.506,0.151,p_squat
1462.0,1463.0,-0.836,0.4,0.331,p_squat
1463.0,1464.0,-0.812,0.428,0.314,p_squat
1464.0,1465.0,-0.855,0.494,0.214,p_squat
1465.0,1466.0,-0.778,0.412,0.139,p_squat
1466.0,1467.0,-0.905,0.404,0.232,p_squat
1467.0,1468.0,-0.925,0.569,0.12,p_squat
1468.0,1469.0,0.03,0.857,0.07,p_squat
1469.0,1470.0,-0.301,0.896,-0.085,p_squat
1470.0,1471.0,-0.47,0.801,0.295,p_squat
1471.0,1472.0,-0.418,0.844,0.237,p_squat
1472.0,1473.0,-0.111,0.895,0.075,p_squat
1473.0,1474.0,-0.793,0.605,0.101,p_squat
1474.0,1475.0,-0.859,0.412,-0.014,p_squat
1475.0,1476.0,-0.868,0.442,0.14,p_squat
1476.0,1477.0,-0.806,0.611,0.307,p_squat
1477.0,1478.0,-0.425,0.514,0.584,p_squat
1478.0,1479.0,-0.847,0.414,0.262,p_squat
1479.0,1480.0,-0.844,0.335,0.335,p_squat
1480.0,1481.0,-0.121,0.639,0.831,p_squat
1481.0,1482.0,-0.085,0.679,0.772,p_squat
1482.0,1483.0,0.096,0.533,0.836,p_squat
1483.0,1484.0,-0.598,0.731,0.318,p_squat
1484.0,1485.0,-0.357,0.978,0.089,p_squat
1485.0,1486.0,-0.571,0.523,0.575,p_squat
1486.0,1487.0,-0.446,0.853,0.106,p_squat
1487.0,1488.0,-0.132,0.94,-0.037,p_squat
1488.0,1489.0,-0.242,0.941,0.052,p_squat
1489.0,1490.0,-0.41,0.853,0.184,p_squat
1490.0,1491.0,-0.243,0.926,0.246,p_squat
1491.0,1492.0,-0.241,0.78,0.5,p_squat
1492.0,1493.0,-0.075,0.386,0.887,p_squat
1493.0,1494.0,-0.734,0.365,0.678,p_squat
1494.0,1495.0,-0.638,0.185,0.766,p_squat
1495.0,1496.0,-0.673,-0.006,0.76,p_squat
1496.0,1497.0,-0.858,0.243,0.434,p_squat
1497.0,1498.0,-0.745,0.486,-0.247,p_squat
1498.0,1499.0,-0.608,0.494,-0.443,p_squat
1499.0,1500.0,-0.496,0.578,-0.463,p_squat
1500.0,1501.0,-0.782,0.44,-0.32,p_squat
1501.0,1502.0,-0.676,0.463,-0.394,p_squat
1502.0,1503.0,-0.664,0.584,-0.232,p_squat
1503.0,1504.0,-0.69,0.636,-0.1,p_squat
1504.0,1505.0,-0.667,0.668,-0.102,p_squat
1505.0,1506.0,-0.565,0.759,-0.066,p_squat
1506.0,1507.0,-0.476,0.812,-0.017,p_squat
1507.0,1508.0,-0.474,0.818,-0.008,p_squat
1508.0,1509.0,-0.591,0.754,-0.012,p_squat
1509.0,1510.0,-0.545,0.731,-0.042,p_squat
1510.0,1511.0,-0.658,0.685,-0.113,p_squat
1511.0,1512.0,-0.724,0.594,-0.175,p_squat
1512.0,1513.0,-0.849,0.329,0.385,p_squat
1513.0,1514.0,-0.614,0.259,0.77,p_squat
1514.0,1515.0,-0.482,0.433,0.775,p_squat
1515.0,1516.0,-0.689,0.338,0.653,p_squat
1516.0,1517.0,-0.948,0.12,0.281,p_squat
1517.0,1518.0,-0.852,0.279,0.314,p_squat
1518.0,1519.0,-0.916,0.172,0.062,p_squat
1519.0,1520.0,-0.908,-0.105,-0.154,p_squat
1520.0,1521.0,-0.896,0.211,0.084,p_squat
1521.0,1522.0,-0.636,0.477,0.498,p_squat
1522.0,1523.0,-0.815,0.458,0.38,p_squat
1523.0,1524.0,-0.824,0.366,0.381,p_squat
1524.0,1525.0,-0.806,0.416,0.365,p_squat
1525.0,1526.0,-0.74,0.517,0.348,p_squat
1526.0,1527.0,-0.821,0.195,0.486,p_squat
1527.0,1528.0,-0.827,0.387,0.355,p_squat
1528.0,1529.0,-0.516,0.683,0.414,p_squat
1529.0,1530.0,-0.332,0.795,0.554,p_squat
1530.0,1531.0,-0.395,0.744,0.538,p_squat
1531.0,1532.0,-0.706,0.586,0.241,p_squat
1532.0,1533.0,-0.552,0.671,0.349,p_squat
1533.0,1534.0,0.203,0.63,0.546,p_squat
1534.0,1535.0,-0.426,0.668,0.63,p_squat
1535.0,1536.0,0.083,0.786,0.207,p_squat
1536.0,1537.0,-0.226,0.771,0.622,p_squat
1537.0,1538.0,0.237,0.613,0.66,p_squat
1538.0,1539.0,-0.312,1.017,0.002,p_squat
1539.0,1540.0,-0.182,0.805,-0.405,p_squat
1540.0,1541.0,-0.147,0.718,-0.52,p_squat
1541.0,1542.0,-0.188,0.749,-0.471,p_squat
1542.0,1543.0,-0.186,0.871,-0.198,p_squat
1543.0,1544.0,-0.216,0.908,0.092,p_squat
1544.0,1545.0,-0.084,0.691,-0.573,p_squat
1545.0,1546.0,-0.154,0.697,-0.533,p_squat
1546.0,1547.0,-0.228,0.579,-0.668,p_squat
1547.0,1548.0,-0.314,0.705,-0.564,p_squat
1548.0,1549.0,-0.067,0.852,-0.176,p_squat
1549.0,1550.0,-0.105,1.002,0.06,p_squat
1550.0,1551.0,-0.102,0.967,0.133,p_squat
1551.0,1552.0,0.196,0.885,0.341,p_squat
1552.0,1553.0,0.342,0.858,0.03,p_squat
1553.0,1554.0,0.838,0.711,0.174,p_squat
1554.0,1555.0,0.565,0.616,0.237,p_squat
1555.0,1556.0,0.536,0.821,0.092,p_squat
1556.0,1557.0,-0.076,0.75,0.648,p_squat
1557.0,1558.0,-0.585,0.564,0.641,p_squat
1558.0,1559.0,-0.258,0.865,0.475,p_squat
1559.0,1560.0,-0.123,0.832,0.549,p_squat
1560.0,1561.0,0.263,0.591,0.716,p_squat
1561.0,1562.0,0.396,0.785,0.537,p_squat
1562.0,1563.0,0.412,0.86,0.073,p_squat
1563.0,1564.0,0.49,0.872,-0.09,p_squat
1564.0,1565.0,0.508,0.815,-0.094,p_squat
1565.0,1566.0,0.535,0.849,-0.075,p_squat
1566.0,1567.0,0.487,0.803,-0.063,p_squat
1567.0,1568.0,0.545,0.827,-0.028,p_squat
1568.0,1569.0,0.572,0.793,-0.049,p_squat
1569.0,1570.0,0.559,0.774,0.084,p_squat
1570.0,1571.0,0.574,0.765,0.178,p_squat
1571.0,1572.0,0.562,0.803,0.187,p_squat
1572.0,1573.0,0.558,0.791,0.06,p_squat
1573.0,1574.0,0.643,0.776,0.089,p_squat
1574.0,1575.0,0.584,0.733,0.174,p_squat
1575.0,1576.0,0.669,0.733,0.084,p_squat
1576.0,1577.0,0.62,0.729,0.038,p_squat
1577.0,1578.0,0.653,0.721,0.048,p_squat
1578.0,1579.0,0.562,0.802,0.008,p_squat
1579.0,1580.0,0.626,0.747,0.06,p_squat
1580.0,1581.0,0.573,0.792,0.048,p_squat
1581.0,1582.0,0.615,0.743,-0.006,p_squat
1582.0,1583.0,0.603,0.757,-0.0,p_squat
1583.0,1584.0,0.586,0.779,0.059,p_squat
1584.0,1585.0,0.611,0.765,0.048,p_squat
1585.0,1586.0,0.555,0.799,0.037,p_squat
1586.0,1587.0,0.628,0.775,-0.078,p_squat
1587.0,1588.0,0.534,0.786,0.032,p_squat
1588.0,1589.0,0.684,0.709,0.108,p_squat
1589.0,1590.0,0.61,0.756,0.067,p_squat
1590.0,1591.0,0.614,0.761,-0.043,p_squat
1591.0,1592.0,0.56,0.77,-0.014,p_squat
1592.0,1593.0,0.607,0.748,-0.034,p_squat
1593.0,1594.0,0.593,0.734,-0.069,p_squat
1594.0,1595.0,0.532,0.794,-0.016,p_squat
1595.0,1596.0,0.617,0.762,-0.069,p_squat
1596.0,1597.0,0.533,0.804,-0.063,p_squat
1597.0,1598.0,0.419,0.892,0.063,p_squat
1598.0,1599.0,0.584,0.76,0.052,p_squat
1599.0,1600.0,0.369,0.846,0.141,p_squat
1600.0,1601.0,0.061,0.914,0.421,p_squat
1601.0,1602.0,-0.038,0.905,0.436,p_squat
1602.0,1603.0,-0.136,0.822,0.538,p_squat
1603.0,1604.0,-0.042,0.932,0.286,p_squat
1604.0,1605.0,-0.089,0.94,-0.022,p_squat
1605.0,1606.0,-0.006,0.852,-0.019,p_squat
1606.0,1607.0,0.18,0.905,0.239,p_squat
1607.0,1608.0,-0.407,0.898,0.368,p_squat
1608.0,1609.0,0.081,0.82,0.518,p_squat
1609.0,1610.0,0.271,0.807,0.437,p_squat
1610.0,1611.0,0.401,0.75,0.22,p_squat
1611.0,1612.0,0.39,0.695,0.416,p_squat
1612.0,1613.0,0.226,0.871,0.323,p_squat
1613.0,1614.0,-0.278,0.862,-0.13,p_squat
1614.0,1615.0,-0.329,0.868,-0.063,p_squat
1615.0,1616.0,-0.404,0.837,-0.007,p_squat
1616.0,1617.0,-0.846,0.531,-0.24,p_squat
1617.0,1618.0,-0.739,0.541,0.233,p_squat
1618.0,1619.0,-0.78,0.533,0.3,p_squat
1619.0,1620.0,-0.669,0.509,0.428,p_squat
1620.0,1621.0,-0.686,0.465,0.41,p_squat
1621.0,1622.0,-0.685,0.589,0.349,p_squat
1622.0,1623.0,-0.703,0.758,0.286,p_squat
1623.0,1624.0,-0.341,0.809,0.2,p_squat
1624.0,1625.0,-0.547,0.909,-0.023,p_squat
1625.0,1626.0,-0.372,0.9,0.009,p_squat
1626.0,1627.0,-0.388,0.823,-0.086,p_squat
